ExperimentalSeed,Round,ClientID,ParticipationOrdinal,SeedUInt64,TorchManualSeedInt64,ApplicationPoint,DataLoaderShuffle,DataLoaderWorkers
789,1,2,0,4650658746600860594,4650658746600860594,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,2,24,0,2944893416341486183,2944893416341486183,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,2,28,0,17811926836159201573,8588554799304425766,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,2,4,0,5331555692573316173,5331555692573316173,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,2,0,0,212252663740492625,212252663740492625,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,2,25,0,17608226162984989823,8384854126130214016,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,2,14,0,3404408353135418178,3404408353135418178,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,2,17,0,3559862988546012340,3559862988546012340,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,2,23,0,6854483875541476416,6854483875541476416,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,2,22,0,18288942069016383936,9065570032161608129,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,3,27,0,14479972808847674139,5256600771992898332,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,3,21,0,4694646180838986776,4694646180838986776,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,3,7,0,7259091529043050930,7259091529043050930,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,3,5,0,14019543932759528397,4796171895904752590,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,3,16,0,5132240918415962858,5132240918415962858,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,3,19,0,11231531049823237351,2008159012968461544,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,3,29,0,6436277778899765519,6436277778899765519,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,3,8,0,10420213903825403259,1196841866970627452,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,3,1,0,3879275611231148048,3879275611231148048,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,4,6,0,1086933825696779703,1086933825696779703,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,4,18,0,7803923019157270766,7803923019157270766,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,4,26,0,12909222538994907567,3685850502140131760,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,4,5,1,10387842370548931085,1164470333694155278,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,4,7,1,14749929162453739108,5526557125598963301,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,4,3,1,4235869631927639586,4235869631927639586,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,4,10,1,6883756670846939620,6883756670846939620,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,4,28,1,4389378611489409510,4389378611489409510,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,4,21,1,1243154916190512325,1243154916190512325,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,5,23,1,15703534437475201171,6480162400620425364,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,5,2,1,13386054041870042358,4162682005015266551,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,5,25,1,7075012462703904930,7075012462703904930,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,5,0,1,52488532024584554,52488532024584554,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,5,22,1,7521650502523647012,7521650502523647012,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,5,20,1,11174395867346646178,1951023830491870371,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,5,18,1,4887881680664968382,4887881680664968382,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,5,26,1,15354875869649249761,6131503832794473954,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,5,1,1,17582228513677981141,8358856476823205334,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,6,12,1,5839582406299687588,5839582406299687588,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,6,6,1,14812582467175801417,5589210430321025610,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,6,13,1,2455093788699773674,2455093788699773674,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,6,4,1,4245536606508970995,4245536606508970995,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,6,16,1,1456565405136489534,1456565405136489534,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,6,14,1,11772268546082095457,2548896509227319650,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,6,27,1,2887343665406031112,2887343665406031112,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,6,29,1,8899177070142842138,8899177070142842138,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,6,11,1,7796647894311400440,7796647894311400440,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,7,19,1,15456912189498186056,6233540152643410249,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,7,17,1,12219494994075426177,2996122957220650370,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,7,9,1,10594109363339684582,1370737326484908775,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,7,15,1,14117024698942031955,4893652662087256148,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,7,8,1,977693842602535088,977693842602535088,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,7,24,1,3822309210176813425,3822309210176813425,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,7,16,2,4335973332996959226,4335973332996959226,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,7,10,2,15817154563195616716,6593782526340840909,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,7,29,2,15080197811742953682,5856825774888177875,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,8,24,2,12913981136390405854,3690609099535630047,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,8,27,2,14617667010195315234,5394294973340539427,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,8,9,2,13429493040496619411,4206121003641843604,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,8,25,2,11683211960499988936,2459839923645213129,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,8,13,2,4098532758987348097,4098532758987348097,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,8,23,2,11698395446587051408,2475023409732275601,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,8,4,2,15384403818492918220,6161031781638142413,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,8,28,2,9887862898725623223,664490861870847416,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,8,15,2,7094993275551634444,7094993275551634444,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,9,21,2,6311633113187679235,6311633113187679235,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,9,11,2,15529353470145860619,6305981433291084812,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,9,5,2,9750112494405195324,526740457550419517,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,9,12,2,1560866236167003168,1560866236167003168,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,9,6,2,14024366341581981426,4800994304727205619,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,9,2,2,4024274933891178653,4024274933891178653,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,9,3,2,18311937436324011425,9088565399469235618,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,9,8,2,14600223024936569091,5376850988081793284,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,9,1,2,13692474078286386203,4469102041431610396,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,10,26,2,3421765738634856786,3421765738634856786,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,10,17,2,1926069014882670340,1926069014882670340,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,10,19,2,508196577903606702,508196577903606702,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,10,14,2,12991809949902733478,3768437913047957671,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,10,18,2,6269037550533356483,6269037550533356483,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,10,20,2,11285575485781818380,2062203448927042573,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,10,7,2,12345532900661153969,3122160863806378162,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,10,0,2,17933354761713133402,8709982724858357595,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,10,22,2,11315827303039277,11315827303039277,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,11,26,3,15315188522959699630,6091816486104923823,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,11,13,3,5174359504478804693,5174359504478804693,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,11,20,3,9867725323359165280,644353286504389473,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,11,11,3,17873847289174392826,8650475252319617019,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,11,2,3,187826859658479947,187826859658479947,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,11,23,3,15153545984840513239,5930173947985737432,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,11,8,3,6547597241457072602,6547597241457072602,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,11,24,3,15937541524946374527,6714169488091598720,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,11,9,3,12999616986054467795,3776244949199691988,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,12,28,3,14141518593770138697,4918146556915362890,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,12,3,3,16821820308171402506,7598448271316626699,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,12,22,3,13765995972245825835,4542623935391050028,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,12,6,3,9309343958891155288,85971922036379481,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,12,1,3,12506475253984686788,3283103217129910981,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,12,4,3,9500691055515525120,277319018660749313,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,12,18,3,17979313643677461212,8755941606822685405,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,12,17,3,14882917253142873243,5659545216288097436,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,12,16,3,205760667006674344,205760667006674344,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,13,12,3,8505729557098045946,8505729557098045946,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,13,25,3,13853810032241458051,4630437995386682244,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,13,29,3,6385839484733047959,6385839484733047959,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,13,5,3,2447176957323838264,2447176957323838264,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,13,7,3,13477590784849014054,4254218747994238247,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,13,21,3,100163091467860885,100163091467860885,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,13,27,3,12604193503619506950,3380821466764731143,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,13,10,3,3739552435299570781,3739552435299570781,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,13,0,3,3213700811247486205,3213700811247486205,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,14,15,3,10079962698961785758,856590662107009951,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,14,14,3,4847568424439592843,4847568424439592843,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,14,19,3,785241784536529389,785241784536529389,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,14,4,4,10294437115809160172,1071065078954384365,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,14,16,4,1515902547447299393,1515902547447299393,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,14,18,4,6461225248253815738,6461225248253815738,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,14,20,4,10649361716172678964,1425989679317903157,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,14,22,4,7711261972699063763,7711261972699063763,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,14,27,4,8430145017231557981,8430145017231557981,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,15,12,4,7067151506687289875,7067151506687289875,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,15,26,4,16959932725042015380,7736560688187239573,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,15,15,4,11815954668654054508,2592582631799278701,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,15,2,4,11780106101753195959,2556734064898420152,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,15,24,4,12522724599861571816,3299352563006796009,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,15,23,4,6452740473799534308,6452740473799534308,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,15,25,4,9303097023681793794,79724986827017987,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,15,10,4,665568019432443201,665568019432443201,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,15,9,4,15690467984445018656,6467095947590242849,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,16,11,4,5513997855295094908,5513997855295094908,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,16,14,4,9463571843626247830,240199806771472023,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,16,5,4,12561910700039724619,3338538663184948812,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,16,7,4,5075642914544151418,5075642914544151418,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,16,19,4,1301761443764471776,1301761443764471776,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,16,17,4,5814506345583192737,5814506345583192737,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,16,8,4,9112286575478936496,9112286575478936496,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,16,1,4,11797414057090012817,2574042020235237010,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,16,21,4,16759584168311474862,7536212131456699055,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,17,3,4,12429246725200113443,3205874688345337636,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,17,28,4,1989101150479406863,1989101150479406863,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,17,13,4,18181527101448621070,8958155064593845263,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,17,29,4,5664690174626920552,5664690174626920552,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,17,6,4,8021541209948441115,8021541209948441115,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,17,0,4,5076862681199580759,5076862681199580759,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,17,12,5,10689276388577122442,1465904351722346635,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,17,9,5,6343499677196205349,6343499677196205349,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,17,7,5,13896101082441221856,4672729045586446049,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,18,13,5,3357993289157394073,3357993289157394073,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,18,4,5,2734294257773394669,2734294257773394669,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,18,26,5,4227919596280936798,4227919596280936798,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,18,18,5,13209756414028478869,3986384377173703062,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,18,15,5,1375285608156461529,1375285608156461529,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,18,20,5,11637293794315475462,2413921757460699655,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,18,1,5,14079479012427056857,4856106975572281050,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,18,21,5,568686811957903863,568686811957903863,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,18,8,5,15717890706576265449,6494518669721489642,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,19,29,5,17751961277516644525,8528589240661868718,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,19,22,5,16095866335989649777,6872494299134873970,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,19,14,5,5364332142433306773,5364332142433306773,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,19,0,5,1503568937071459311,1503568937071459311,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,19,5,5,6702795363151702922,6702795363151702922,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,19,27,5,475677069363764500,475677069363764500,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,19,11,5,16996723049648432714,7773351012793656907,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,19,23,5,13971674593691890483,4748302556837114676,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,19,6,5,8336854278072539191,8336854278072539191,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,20,19,5,1775664815230145064,1775664815230145064,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,20,17,5,10048961986592237380,825589949737461573,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,20,16,5,5257664864350939735,5257664864350939735,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,20,25,5,10201680383423907914,978308346569132107,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,20,24,5,3831827207082762739,3831827207082762739,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,20,3,5,11000376651657894799,1777004614803118992,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,20,2,5,18142061034657958471,8918688997803182664,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,20,10,5,14368614741836337044,5145242704981561237,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,20,28,5,5139852103859675583,5139852103859675583,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
999,1,20,0,8393321115174025880,8393321115174025880,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
999,1,15,0,5602995649380333284,5602995649380333284,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
999,1,13,0,6676979898654914855,6676979898654914855,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
999,1,4,0,4014757375924917144,4014757375924917144,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
999,1,14,0,3068613157911076100,3068613157911076100,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
999,1,17,0,314127678122360385,314127678122360385,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
999,1,5,0,16986693515336231374,7763321478481455567,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
999,1,2,0,6227569109748486187,6227569109748486187,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
999,1,26,0,14176901513973805180,4953529477119029373,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
999,2,6,0,14271608114336093298,5048236077481317491,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
999,2,28,0,8378311441586835216,8378311441586835216,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
