ConfigID,ClientID,ParticipationOrdinal,StartInclusive,EndExclusive,Count,ClientCapacity,UnusedAfterSixBlocks
alpha_1p0_seed_456,8,1,51200,102400,51200,551661,244461
alpha_1p0_seed_456,8,2,102400,153600,51200,551661,244461
alpha_1p0_seed_456,8,3,153600,204800,51200,551661,244461
alpha_1p0_seed_456,8,4,204800,256000,51200,551661,244461
alpha_1p0_seed_456,8,5,256000,307200,51200,551661,244461
alpha_1p0_seed_456,9,0,0,51200,51200,551661,244461
alpha_1p0_seed_456,9,1,51200,102400,51200,551661,244461
alpha_1p0_seed_456,9,2,102400,153600,51200,551661,244461
alpha_1p0_seed_456,9,3,153600,204800,51200,551661,244461
alpha_1p0_seed_456,9,4,204800,256000,51200,551661,244461
alpha_1p0_seed_456,9,5,256000,307200,51200,551661,244461
alpha_1p0_seed_456,10,0,0,51200,51200,551661,244461
alpha_1p0_seed_456,10,1,51200,102400,51200,551661,244461
alpha_1p0_seed_456,10,2,102400,153600,51200,551661,244461
alpha_1p0_seed_456,10,3,153600,204800,51200,551661,244461
alpha_1p0_seed_456,10,4,204800,256000,51200,551661,244461
alpha_1p0_seed_456,10,5,256000,307200,51200,551661,244461
alpha_1p0_seed_456,11,0,0,51200,51200,551661,244461
alpha_1p0_seed_456,11,1,51200,102400,51200,551661,244461
alpha_1p0_seed_456,11,2,102400,153600,51200,551661,244461
alpha_1p0_seed_456,11,3,153600,204800,51200,551661,244461
alpha_1p0_seed_456,11,4,204800,256000,51200,551661,244461
alpha_1p0_seed_456,11,5,256000,307200,51200,551661,244461
alpha_1p0_seed_456,12,0,0,51200,51200,551661,244461
alpha_1p0_seed_456,12,1,51200,102400,51200,551661,244461
alpha_1p0_seed_456,12,2,102400,153600,51200,551661,244461
alpha_1p0_seed_456,12,3,153600,204800,51200,551661,244461
alpha_1p0_seed_456,12,4,204800,256000,51200,551661,244461
alpha_1p0_seed_456,12,5,256000,307200,51200,551661,244461
alpha_1p0_seed_456,13,0,0,51200,51200,551661,244461
alpha_1p0_seed_456,13,1,51200,102400,51200,551661,244461
alpha_1p0_seed_456,13,2,102400,153600,51200,551661,244461
alpha_1p0_seed_456,13,3,153600,204800,51200,551661,244461
alpha_1p0_seed_456,13,4,204800,256000,51200,551661,244461
alpha_1p0_seed_456,13,5,256000,307200,51200,551661,244461
alpha_1p0_seed_456,14,0,0,51200,51200,551661,244461
alpha_1p0_seed_456,14,1,51200,102400,51200,551661,244461
alpha_1p0_seed_456,14,2,102400,153600,51200,551661,244461
alpha_1p0_seed_456,14,3,153600,204800,51200,551661,244461
alpha_1p0_seed_456,14,4,204800,256000,51200,551661,244461
alpha_1p0_seed_456,14,5,256000,307200,51200,551661,244461
alpha_1p0_seed_456,15,0,0,51200,51200,551661,244461
alpha_1p0_seed_456,15,1,51200,102400,51200,551661,244461
alpha_1p0_seed_456,15,2,102400,153600,51200,551661,244461
alpha_1p0_seed_456,15,3,153600,204800,51200,551661,244461
alpha_1p0_seed_456,15,4,204800,256000,51200,551661,244461
alpha_1p0_seed_456,15,5,256000,307200,51200,551661,244461
alpha_1p0_seed_456,16,0,0,51200,51200,551661,244461
alpha_1p0_seed_456,16,1,51200,102400,51200,551661,244461
alpha_1p0_seed_456,16,2,102400,153600,51200,551661,244461
alpha_1p0_seed_456,16,3,153600,204800,51200,551661,244461
alpha_1p0_seed_456,16,4,204800,256000,51200,551661,244461
alpha_1p0_seed_456,16,5,256000,307200,51200,551661,244461
alpha_1p0_seed_456,17,0,0,51200,51200,551661,244461
alpha_1p0_seed_456,17,1,51200,102400,51200,551661,244461
alpha_1p0_seed_456,17,2,102400,153600,51200,551661,244461
alpha_1p0_seed_456,17,3,153600,204800,51200,551661,244461
alpha_1p0_seed_456,17,4,204800,256000,51200,551661,244461
alpha_1p0_seed_456,17,5,256000,307200,51200,551661,244461
alpha_1p0_seed_456,18,0,0,51200,51200,551661,244461
alpha_1p0_seed_456,18,1,51200,102400,51200,551661,244461
alpha_1p0_seed_456,18,2,102400,153600,51200,551661,244461
alpha_1p0_seed_456,18,3,153600,204800,51200,551661,244461
alpha_1p0_seed_456,18,4,204800,256000,51200,551661,244461
alpha_1p0_seed_456,18,5,256000,307200,51200,551661,244461
alpha_1p0_seed_456,19,0,0,51200,51200,551661,244461
alpha_1p0_seed_456,19,1,51200,102400,51200,551661,244461
alpha_1p0_seed_456,19,2,102400,153600,51200,551661,244461
alpha_1p0_seed_456,19,3,153600,204800,51200,551661,244461
alpha_1p0_seed_456,19,4,204800,256000,51200,551661,244461
alpha_1p0_seed_456,19,5,256000,307200,51200,551661,244461
alpha_1p0_seed_456,20,0,0,51200,51200,551661,244461
alpha_1p0_seed_456,20,1,51200,102400,51200,551661,244461
alpha_1p0_seed_456,20,2,102400,153600,51200,551661,244461
alpha_1p0_seed_456,20,3,153600,204800,51200,551661,244461
alpha_1p0_seed_456,20,4,204800,256000,51200,551661,244461
alpha_1p0_seed_456,20,5,256000,307200,51200,551661,244461
alpha_1p0_seed_456,21,0,0,51200,51200,551661,244461
alpha_1p0_seed_456,21,1,51200,102400,51200,551661,244461
alpha_1p0_seed_456,21,2,102400,153600,51200,551661,244461
alpha_1p0_seed_456,21,3,153600,204800,51200,551661,244461
alpha_1p0_seed_456,21,4,204800,256000,51200,551661,244461
alpha_1p0_seed_456,21,5,256000,307200,51200,551661,244461
alpha_1p0_seed_456,22,0,0,51200,51200,551661,244461
alpha_1p0_seed_456,22,1,51200,102400,51200,551661,244461
alpha_1p0_seed_456,22,2,102400,153600,51200,551661,244461
alpha_1p0_seed_456,22,3,153600,204800,51200,551661,244461
alpha_1p0_seed_456,22,4,204800,256000,51200,551661,244461
alpha_1p0_seed_456,22,5,256000,307200,51200,551661,244461
alpha_1p0_seed_456,23,0,0,51200,51200,551661,244461
alpha_1p0_seed_456,23,1,51200,102400,51200,551661,244461
alpha_1p0_seed_456,23,2,102400,153600,51200,551661,244461
alpha_1p0_seed_456,23,3,153600,204800,51200,551661,244461
alpha_1p0_seed_456,23,4,204800,256000,51200,551661,244461
alpha_1p0_seed_456,23,5,256000,307200,51200,551661,244461
alpha_1p0_seed_456,24,0,0,51200,51200,551660,244460
alpha_1p0_seed_456,24,1,51200,102400,51200,551660,244460
alpha_1p0_seed_456,24,2,102400,153600,51200,551660,244460
alpha_1p0_seed_456,24,3,153600,204800,51200,551660,244460
alpha_1p0_seed_456,24,4,204800,256000,51200,551660,244460
alpha_1p0_seed_456,24,5,256000,307200,51200,551660,244460
alpha_1p0_seed_456,25,0,0,51200,51200,551660,244460
alpha_1p0_seed_456,25,1,51200,102400,51200,551660,244460
alpha_1p0_seed_456,25,2,102400,153600,51200,551660,244460
alpha_1p0_seed_456,25,3,153600,204800,51200,551660,244460
alpha_1p0_seed_456,25,4,204800,256000,51200,551660,244460
alpha_1p0_seed_456,25,5,256000,307200,51200,551660,244460
alpha_1p0_seed_456,26,0,0,51200,51200,551660,244460
alpha_1p0_seed_456,26,1,51200,102400,51200,551660,244460
alpha_1p0_seed_456,26,2,102400,153600,51200,551660,244460
alpha_1p0_seed_456,26,3,153600,204800,51200,551660,244460
alpha_1p0_seed_456,26,4,204800,256000,51200,551660,244460
alpha_1p0_seed_456,26,5,256000,307200,51200,551660,244460
alpha_1p0_seed_456,27,0,0,51200,51200,551660,244460
alpha_1p0_seed_456,27,1,51200,102400,51200,551660,244460
alpha_1p0_seed_456,27,2,102400,153600,51200,551660,244460
alpha_1p0_seed_456,27,3,153600,204800,51200,551660,244460
alpha_1p0_seed_456,27,4,204800,256000,51200,551660,244460
alpha_1p0_seed_456,27,5,256000,307200,51200,551660,244460
alpha_1p0_seed_456,28,0,0,51200,51200,551660,244460
alpha_1p0_seed_456,28,1,51200,102400,51200,551660,244460
alpha_1p0_seed_456,28,2,102400,153600,51200,551660,244460
alpha_1p0_seed_456,28,3,153600,204800,51200,551660,244460
alpha_1p0_seed_456,28,4,204800,256000,51200,551660,244460
alpha_1p0_seed_456,28,5,256000,307200,51200,551660,244460
alpha_1p0_seed_456,29,0,0,51200,51200,551660,244460
alpha_1p0_seed_456,29,1,51200,102400,51200,551660,244460
alpha_1p0_seed_456,29,2,102400,153600,51200,551660,244460
alpha_1p0_seed_456,29,3,153600,204800,51200,551660,244460
alpha_1p0_seed_456,29,4,204800,256000,51200,551660,244460
alpha_1p0_seed_456,29,5,256000,307200,51200,551660,244460
alpha_1p0_seed_789,0,0,0,51200,51200,551661,244461
alpha_1p0_seed_789,0,1,51200,102400,51200,551661,244461
alpha_1p0_seed_789,0,2,102400,153600,51200,551661,244461
alpha_1p0_seed_789,0,3,153600,204800,51200,551661,244461
alpha_1p0_seed_789,0,4,204800,256000,51200,551661,244461
alpha_1p0_seed_789,0,5,256000,307200,51200,551661,244461
alpha_1p0_seed_789,1,0,0,51200,51200,551661,244461
alpha_1p0_seed_789,1,1,51200,102400,51200,551661,244461
alpha_1p0_seed_789,1,2,102400,153600,51200,551661,244461
alpha_1p0_seed_789,1,3,153600,204800,51200,551661,244461
alpha_1p0_seed_789,1,4,204800,256000,51200,551661,244461
alpha_1p0_seed_789,1,5,256000,307200,51200,551661,244461
alpha_1p0_seed_789,2,0,0,51200,51200,551661,244461
alpha_1p0_seed_789,2,1,51200,102400,51200,551661,244461
alpha_1p0_seed_789,2,2,102400,153600,51200,551661,244461
alpha_1p0_seed_789,2,3,153600,204800,51200,551661,244461
alpha_1p0_seed_789,2,4,204800,256000,51200,551661,244461
alpha_1p0_seed_789,2,5,256000,307200,51200,551661,244461
alpha_1p0_seed_789,3,0,0,51200,51200,551661,244461
alpha_1p0_seed_789,3,1,51200,102400,51200,551661,244461
alpha_1p0_seed_789,3,2,102400,153600,51200,551661,244461
alpha_1p0_seed_789,3,3,153600,204800,51200,551661,244461
alpha_1p0_seed_789,3,4,204800,256000,51200,551661,244461
alpha_1p0_seed_789,3,5,256000,307200,51200,551661,244461
alpha_1p0_seed_789,4,0,0,51200,51200,551661,244461
alpha_1p0_seed_789,4,1,51200,102400,51200,551661,244461
alpha_1p0_seed_789,4,2,102400,153600,51200,551661,244461
alpha_1p0_seed_789,4,3,153600,204800,51200,551661,244461
alpha_1p0_seed_789,4,4,204800,256000,51200,551661,244461
alpha_1p0_seed_789,4,5,256000,307200,51200,551661,244461
alpha_1p0_seed_789,5,0,0,51200,51200,551661,244461
alpha_1p0_seed_789,5,1,51200,102400,51200,551661,244461
alpha_1p0_seed_789,5,2,102400,153600,51200,551661,244461
alpha_1p0_seed_789,5,3,153600,204800,51200,551661,244461
alpha_1p0_seed_789,5,4,204800,256000,51200,551661,244461
alpha_1p0_seed_789,5,5,256000,307200,51200,551661,244461
alpha_1p0_seed_789,6,0,0,51200,51200,551661,244461
alpha_1p0_seed_789,6,1,51200,102400,51200,551661,244461
alpha_1p0_seed_789,6,2,102400,153600,51200,551661,244461
alpha_1p0_seed_789,6,3,153600,204800,51200,551661,244461
alpha_1p0_seed_789,6,4,204800,256000,51200,551661,244461
alpha_1p0_seed_789,6,5,256000,307200,51200,551661,244461
alpha_1p0_seed_789,7,0,0,51200,51200,551661,244461
alpha_1p0_seed_789,7,1,51200,102400,51200,551661,244461
alpha_1p0_seed_789,7,2,102400,153600,51200,551661,244461
alpha_1p0_seed_789,7,3,153600,204800,51200,551661,244461
alpha_1p0_seed_789,7,4,204800,256000,51200,551661,244461
alpha_1p0_seed_789,7,5,256000,307200,51200,551661,244461
alpha_1p0_seed_789,8,0,0,51200,51200,551661,244461
alpha_1p0_seed_789,8,1,51200,102400,51200,551661,244461
alpha_1p0_seed_789,8,2,102400,153600,51200,551661,244461
alpha_1p0_seed_789,8,3,153600,204800,51200,551661,244461
alpha_1p0_seed_789,8,4,204800,256000,51200,551661,244461
alpha_1p0_seed_789,8,5,256000,307200,51200,551661,244461
alpha_1p0_seed_789,9,0,0,51200,51200,551661,244461
alpha_1p0_seed_789,9,1,51200,102400,51200,551661,244461
alpha_1p0_seed_789,9,2,102400,153600,51200,551661,244461
alpha_1p0_seed_789,9,3,153600,204800,51200,551661,244461
alpha_1p0_seed_789,9,4,204800,256000,51200,551661,244461
alpha_1p0_seed_789,9,5,256000,307200,51200,551661,244461
alpha_1p0_seed_789,10,0,0,51200,51200,551661,244461
alpha_1p0_seed_789,10,1,51200,102400,51200,551661,244461
alpha_1p0_seed_789,10,2,102400,153600,51200,551661,244461
alpha_1p0_seed_789,10,3,153600,204800,51200,551661,244461
alpha_1p0_seed_789,10,4,204800,256000,51200,551661,244461
alpha_1p0_seed_789,10,5,256000,307200,51200,551661,244461
alpha_1p0_seed_789,11,0,0,51200,51200,551661,244461
alpha_1p0_seed_789,11,1,51200,102400,51200,551661,244461
alpha_1p0_seed_789,11,2,102400,153600,51200,551661,244461
alpha_1p0_seed_789,11,3,153600,204800,51200,551661,244461
alpha_1p0_seed_789,11,4,204800,256000,51200,551661,244461
alpha_1p0_seed_789,11,5,256000,307200,51200,551661,244461
alpha_1p0_seed_789,12,0,0,51200,51200,551661,244461
alpha_1p0_seed_789,12,1,51200,102400,51200,551661,244461
alpha_1p0_seed_789,12,2,102400,153600,51200,551661,244461
alpha_1p0_seed_789,12,3,153600,204800,51200,551661,244461
alpha_1p0_seed_789,12,4,204800,256000,51200,551661,244461
alpha_1p0_seed_789,12,5,256000,307200,51200,551661,244461
alpha_1p0_seed_789,13,0,0,51200,51200,551661,244461
alpha_1p0_seed_789,13,1,51200,102400,51200,551661,244461
alpha_1p0_seed_789,13,2,102400,153600,51200,551661,244461
alpha_1p0_seed_789,13,3,153600,204800,51200,551661,244461
alpha_1p0_seed_789,13,4,204800,256000,51200,551661,244461
alpha_1p0_seed_789,13,5,256000,307200,51200,551661,244461
alpha_1p0_seed_789,14,0,0,51200,51200,551661,244461
alpha_1p0_seed_789,14,1,51200,102400,51200,551661,244461
alpha_1p0_seed_789,14,2,102400,153600,51200,551661,244461
alpha_1p0_seed_789,14,3,153600,204800,51200,551661,244461
alpha_1p0_seed_789,14,4,204800,256000,51200,551661,244461
alpha_1p0_seed_789,14,5,256000,307200,51200,551661,244461
alpha_1p0_seed_789,15,0,0,51200,51200,551661,244461
alpha_1p0_seed_789,15,1,51200,102400,51200,551661,244461
alpha_1p0_seed_789,15,2,102400,153600,51200,551661,244461
alpha_1p0_seed_789,15,3,153600,204800,51200,551661,244461
alpha_1p0_seed_789,15,4,204800,256000,51200,551661,244461
alpha_1p0_seed_789,15,5,256000,307200,51200,551661,244461
alpha_1p0_seed_789,16,0,0,51200,51200,551661,244461
alpha_1p0_seed_789,16,1,51200,102400,51200,551661,244461
alpha_1p0_seed_789,16,2,102400,153600,51200,551661,244461
alpha_1p0_seed_789,16,3,153600,204800,51200,551661,244461
alpha_1p0_seed_789,16,4,204800,256000,51200,551661,244461
alpha_1p0_seed_789,16,5,256000,307200,51200,551661,244461
alpha_1p0_seed_789,17,0,0,51200,51200,551661,244461
alpha_1p0_seed_789,17,1,51200,102400,51200,551661,244461
alpha_1p0_seed_789,17,2,102400,153600,51200,551661,244461
alpha_1p0_seed_789,17,3,153600,204800,51200,551661,244461
alpha_1p0_seed_789,17,4,204800,256000,51200,551661,244461
alpha_1p0_seed_789,17,5,256000,307200,51200,551661,244461
alpha_1p0_seed_789,18,0,0,51200,51200,551661,244461
alpha_1p0_seed_789,18,1,51200,102400,51200,551661,244461
alpha_1p0_seed_789,18,2,102400,153600,51200,551661,244461
alpha_1p0_seed_789,18,3,153600,204800,51200,551661,244461
alpha_1p0_seed_789,18,4,204800,256000,51200,551661,244461
alpha_1p0_seed_789,18,5,256000,307200,51200,551661,244461
alpha_1p0_seed_789,19,0,0,51200,51200,551661,244461
alpha_1p0_seed_789,19,1,51200,102400,51200,551661,244461
alpha_1p0_seed_789,19,2,102400,153600,51200,551661,244461
alpha_1p0_seed_789,19,3,153600,204800,51200,551661,244461
alpha_1p0_seed_789,19,4,204800,256000,51200,551661,244461
alpha_1p0_seed_789,19,5,256000,307200,51200,551661,244461
alpha_1p0_seed_789,20,0,0,51200,51200,551661,244461
alpha_1p0_seed_789,20,1,51200,102400,51200,551661,244461
alpha_1p0_seed_789,20,2,102400,153600,51200,551661,244461
alpha_1p0_seed_789,20,3,153600,204800,51200,551661,244461
alpha_1p0_seed_789,20,4,204800,256000,51200,551661,244461
alpha_1p0_seed_789,20,5,256000,307200,51200,551661,244461
alpha_1p0_seed_789,21,0,0,51200,51200,551661,244461
alpha_1p0_seed_789,21,1,51200,102400,51200,551661,244461
alpha_1p0_seed_789,21,2,102400,153600,51200,551661,244461
alpha_1p0_seed_789,21,3,153600,204800,51200,551661,244461
alpha_1p0_seed_789,21,4,204800,256000,51200,551661,244461
alpha_1p0_seed_789,21,5,256000,307200,51200,551661,244461
alpha_1p0_seed_789,22,0,0,51200,51200,551661,244461
alpha_1p0_seed_789,22,1,51200,102400,51200,551661,244461
alpha_1p0_seed_789,22,2,102400,153600,51200,551661,244461
alpha_1p0_seed_789,22,3,153600,204800,51200,551661,244461
alpha_1p0_seed_789,22,4,204800,256000,51200,551661,244461
alpha_1p0_seed_789,22,5,256000,307200,51200,551661,244461
alpha_1p0_seed_789,23,0,0,51200,51200,551661,244461
alpha_1p0_seed_789,23,1,51200,102400,51200,551661,244461
alpha_1p0_seed_789,23,2,102400,153600,51200,551661,244461
alpha_1p0_seed_789,23,3,153600,204800,51200,551661,244461
alpha_1p0_seed_789,23,4,204800,256000,51200,551661,244461
alpha_1p0_seed_789,23,5,256000,307200,51200,551661,244461
alpha_1p0_seed_789,24,0,0,51200,51200,551660,244460
alpha_1p0_seed_789,24,1,51200,102400,51200,551660,244460
alpha_1p0_seed_789,24,2,102400,153600,51200,551660,244460
alpha_1p0_seed_789,24,3,153600,204800,51200,551660,244460
alpha_1p0_seed_789,24,4,204800,256000,51200,551660,244460
alpha_1p0_seed_789,24,5,256000,307200,51200,551660,244460
alpha_1p0_seed_789,25,0,0,51200,51200,551660,244460
alpha_1p0_seed_789,25,1,51200,102400,51200,551660,244460
alpha_1p0_seed_789,25,2,102400,153600,51200,551660,244460
alpha_1p0_seed_789,25,3,153600,204800,51200,551660,244460
alpha_1p0_seed_789,25,4,204800,256000,51200,551660,244460
alpha_1p0_seed_789,25,5,256000,307200,51200,551660,244460
alpha_1p0_seed_789,26,0,0,51200,51200,551660,244460
alpha_1p0_seed_789,26,1,51200,102400,51200,551660,244460
alpha_1p0_seed_789,26,2,102400,153600,51200,551660,244460
alpha_1p0_seed_789,26,3,153600,204800,51200,551660,244460
alpha_1p0_seed_789,26,4,204800,256000,51200,551660,244460
alpha_1p0_seed_789,26,5,256000,307200,51200,551660,244460
alpha_1p0_seed_789,27,0,0,51200,51200,551660,244460
alpha_1p0_seed_789,27,1,51200,102400,51200,551660,244460
alpha_1p0_seed_789,27,2,102400,153600,51200,551660,244460
alpha_1p0_seed_789,27,3,153600,204800,51200,551660,244460
alpha_1p0_seed_789,27,4,204800,256000,51200,551660,244460
alpha_1p0_seed_789,27,5,256000,307200,51200,551660,244460
alpha_1p0_seed_789,28,0,0,51200,51200,551660,244460
alpha_1p0_seed_789,28,1,51200,102400,51200,551660,244460
alpha_1p0_seed_789,28,2,102400,153600,51200,551660,244460
alpha_1p0_seed_789,28,3,153600,204800,51200,551660,244460
alpha_1p0_seed_789,28,4,204800,256000,51200,551660,244460
alpha_1p0_seed_789,28,5,256000,307200,51200,551660,244460
alpha_1p0_seed_789,29,0,0,51200,51200,551660,244460
alpha_1p0_seed_789,29,1,51200,102400,51200,551660,244460
alpha_1p0_seed_789,29,2,102400,153600,51200,551660,244460
alpha_1p0_seed_789,29,3,153600,204800,51200,551660,244460
alpha_1p0_seed_789,29,4,204800,256000,51200,551660,244460
alpha_1p0_seed_789,29,5,256000,307200,51200,551660,244460
alpha_1p0_seed_999,0,0,0,51200,51200,551661,244461
alpha_1p0_seed_999,0,1,51200,102400,51200,551661,244461
alpha_1p0_seed_999,0,2,102400,153600,51200,551661,244461
alpha_1p0_seed_999,0,3,153600,204800,51200,551661,244461
alpha_1p0_seed_999,0,4,204800,256000,51200,551661,244461
alpha_1p0_seed_999,0,5,256000,307200,51200,551661,244461
alpha_1p0_seed_999,1,0,0,51200,51200,551661,244461
alpha_1p0_seed_999,1,1,51200,102400,51200,551661,244461
alpha_1p0_seed_999,1,2,102400,153600,51200,551661,244461
alpha_1p0_seed_999,1,3,153600,204800,51200,551661,244461
alpha_1p0_seed_999,1,4,204800,256000,51200,551661,244461
alpha_1p0_seed_999,1,5,256000,307200,51200,551661,244461
alpha_1p0_seed_999,2,0,0,51200,51200,551661,244461
alpha_1p0_seed_999,2,1,51200,102400,51200,551661,244461
alpha_1p0_seed_999,2,2,102400,153600,51200,551661,244461
alpha_1p0_seed_999,2,3,153600,204800,51200,551661,244461
alpha_1p0_seed_999,2,4,204800,256000,51200,551661,244461
alpha_1p0_seed_999,2,5,256000,307200,51200,551661,244461
alpha_1p0_seed_999,3,0,0,51200,51200,551661,244461
alpha_1p0_seed_999,3,1,51200,102400,51200,551661,244461
alpha_1p0_seed_999,3,2,102400,153600,51200,551661,244461
alpha_1p0_seed_999,3,3,153600,204800,51200,551661,244461
alpha_1p0_seed_999,3,4,204800,256000,51200,551661,244461
alpha_1p0_seed_999,3,5,256000,307200,51200,551661,244461
alpha_1p0_seed_999,4,0,0,51200,51200,551661,244461
alpha_1p0_seed_999,4,1,51200,102400,51200,551661,244461
alpha_1p0_seed_999,4,2,102400,153600,51200,551661,244461
alpha_1p0_seed_999,4,3,153600,204800,51200,551661,244461
alpha_1p0_seed_999,4,4,204800,256000,51200,551661,244461
alpha_1p0_seed_999,4,5,256000,307200,51200,551661,244461
alpha_1p0_seed_999,5,0,0,51200,51200,551661,244461
alpha_1p0_seed_999,5,1,51200,102400,51200,551661,244461
alpha_1p0_seed_999,5,2,102400,153600,51200,551661,244461
alpha_1p0_seed_999,5,3,153600,204800,51200,551661,244461
alpha_1p0_seed_999,5,4,204800,256000,51200,551661,244461
alpha_1p0_seed_999,5,5,256000,307200,51200,551661,244461
alpha_1p0_seed_999,6,0,0,51200,51200,551661,244461
alpha_1p0_seed_999,6,1,51200,102400,51200,551661,244461
alpha_1p0_seed_999,6,2,102400,153600,51200,551661,244461
alpha_1p0_seed_999,6,3,153600,204800,51200,551661,244461
alpha_1p0_seed_999,6,4,204800,256000,51200,551661,244461
alpha_1p0_seed_999,6,5,256000,307200,51200,551661,244461
alpha_1p0_seed_999,7,0,0,51200,51200,551661,244461
alpha_1p0_seed_999,7,1,51200,102400,51200,551661,244461
alpha_1p0_seed_999,7,2,102400,153600,51200,551661,244461
alpha_1p0_seed_999,7,3,153600,204800,51200,551661,244461
alpha_1p0_seed_999,7,4,204800,256000,51200,551661,244461
alpha_1p0_seed_999,7,5,256000,307200,51200,551661,244461
alpha_1p0_seed_999,8,0,0,51200,51200,551661,244461
alpha_1p0_seed_999,8,1,51200,102400,51200,551661,244461
alpha_1p0_seed_999,8,2,102400,153600,51200,551661,244461
alpha_1p0_seed_999,8,3,153600,204800,51200,551661,244461
alpha_1p0_seed_999,8,4,204800,256000,51200,551661,244461
alpha_1p0_seed_999,8,5,256000,307200,51200,551661,244461
alpha_1p0_seed_999,9,0,0,51200,51200,551661,244461
alpha_1p0_seed_999,9,1,51200,102400,51200,551661,244461
alpha_1p0_seed_999,9,2,102400,153600,51200,551661,244461
alpha_1p0_seed_999,9,3,153600,204800,51200,551661,244461
alpha_1p0_seed_999,9,4,204800,256000,51200,551661,244461
alpha_1p0_seed_999,9,5,256000,307200,51200,551661,244461
alpha_1p0_seed_999,10,0,0,51200,51200,551661,244461
alpha_1p0_seed_999,10,1,51200,102400,51200,551661,244461
alpha_1p0_seed_999,10,2,102400,153600,51200,551661,244461
alpha_1p0_seed_999,10,3,153600,204800,51200,551661,244461
alpha_1p0_seed_999,10,4,204800,256000,51200,551661,244461
alpha_1p0_seed_999,10,5,256000,307200,51200,551661,244461
alpha_1p0_seed_999,11,0,0,51200,51200,551661,244461
alpha_1p0_seed_999,11,1,51200,102400,51200,551661,244461
alpha_1p0_seed_999,11,2,102400,153600,51200,551661,244461
alpha_1p0_seed_999,11,3,153600,204800,51200,551661,244461
alpha_1p0_seed_999,11,4,204800,256000,51200,551661,244461
alpha_1p0_seed_999,11,5,256000,307200,51200,551661,244461
alpha_1p0_seed_999,12,0,0,51200,51200,551661,244461
alpha_1p0_seed_999,12,1,51200,102400,51200,551661,244461
alpha_1p0_seed_999,12,2,102400,153600,51200,551661,244461
alpha_1p0_seed_999,12,3,153600,204800,51200,551661,244461
alpha_1p0_seed_999,12,4,204800,256000,51200,551661,244461
alpha_1p0_seed_999,12,5,256000,307200,51200,551661,244461
alpha_1p0_seed_999,13,0,0,51200,51200,551661,244461
alpha_1p0_seed_999,13,1,51200,102400,51200,551661,244461
alpha_1p0_seed_999,13,2,102400,153600,51200,551661,244461
alpha_1p0_seed_999,13,3,153600,204800,51200,551661,244461
alpha_1p0_seed_999,13,4,204800,256000,51200,551661,244461
alpha_1p0_seed_999,13,5,256000,307200,51200,551661,244461
alpha_1p0_seed_999,14,0,0,51200,51200,551661,244461
alpha_1p0_seed_999,14,1,51200,102400,51200,551661,244461
alpha_1p0_seed_999,14,2,102400,153600,51200,551661,244461
alpha_1p0_seed_999,14,3,153600,204800,51200,551661,244461
alpha_1p0_seed_999,14,4,204800,256000,51200,551661,244461
alpha_1p0_seed_999,14,5,256000,307200,51200,551661,244461
alpha_1p0_seed_999,15,0,0,51200,51200,551661,244461
alpha_1p0_seed_999,15,1,51200,102400,51200,551661,244461
alpha_1p0_seed_999,15,2,102400,153600,51200,551661,244461
alpha_1p0_seed_999,15,3,153600,204800,51200,551661,244461
alpha_1p0_seed_999,15,4,204800,256000,51200,551661,244461
alpha_1p0_seed_999,15,5,256000,307200,51200,551661,244461
alpha_1p0_seed_999,16,0,0,51200,51200,551661,244461
alpha_1p0_seed_999,16,1,51200,102400,51200,551661,244461
alpha_1p0_seed_999,16,2,102400,153600,51200,551661,244461
alpha_1p0_seed_999,16,3,153600,204800,51200,551661,244461
alpha_1p0_seed_999,16,4,204800,256000,51200,551661,244461
alpha_1p0_seed_999,16,5,256000,307200,51200,551661,244461
alpha_1p0_seed_999,17,0,0,51200,51200,551661,244461
alpha_1p0_seed_999,17,1,51200,102400,51200,551661,244461
alpha_1p0_seed_999,17,2,102400,153600,51200,551661,244461
alpha_1p0_seed_999,17,3,153600,204800,51200,551661,244461
alpha_1p0_seed_999,17,4,204800,256000,51200,551661,244461
alpha_1p0_seed_999,17,5,256000,307200,51200,551661,244461
alpha_1p0_seed_999,18,0,0,51200,51200,551661,244461
alpha_1p0_seed_999,18,1,51200,102400,51200,551661,244461
alpha_1p0_seed_999,18,2,102400,153600,51200,551661,244461
alpha_1p0_seed_999,18,3,153600,204800,51200,551661,244461
alpha_1p0_seed_999,18,4,204800,256000,51200,551661,244461
alpha_1p0_seed_999,18,5,256000,307200,51200,551661,244461
alpha_1p0_seed_999,19,0,0,51200,51200,551661,244461
alpha_1p0_seed_999,19,1,51200,102400,51200,551661,244461
alpha_1p0_seed_999,19,2,102400,153600,51200,551661,244461
alpha_1p0_seed_999,19,3,153600,204800,51200,551661,244461
alpha_1p0_seed_999,19,4,204800,256000,51200,551661,244461
alpha_1p0_seed_999,19,5,256000,307200,51200,551661,244461
alpha_1p0_seed_999,20,0,0,51200,51200,551661,244461
alpha_1p0_seed_999,20,1,51200,102400,51200,551661,244461
alpha_1p0_seed_999,20,2,102400,153600,51200,551661,244461
alpha_1p0_seed_999,20,3,153600,204800,51200,551661,244461
alpha_1p0_seed_999,20,4,204800,256000,51200,551661,244461
alpha_1p0_seed_999,20,5,256000,307200,51200,551661,244461
