run_index,run_directory,filename,size_bytes,sha256
69,run_069__alpha_0p1_seed_789__TEA_FL__SIGNFLIP_MU0P4,BEST_STATE.pt,179065,A885358A819585D968EEF67DA777521750F089788729B232736B805BECE70DE3
69,run_069__alpha_0p1_seed_789__TEA_FL__SIGNFLIP_MU0P4,ROUND_CHECKPOINT.pt,180161,78860DF9AB3F5D2646CB047B65770F7A2DD8F100F81786D5776AA117232F8858
69,run_069__alpha_0p1_seed_789__TEA_FL__SIGNFLIP_MU0P4,ROUND_VALIDATION_METRICS.csv,1687,E96297B170D5F3FE7FE76456B04984717F138D1D9782255F5F4681F80DDE8317
69,run_069__alpha_0p1_seed_789__TEA_FL__SIGNFLIP_MU0P4,RUN_COMPLETE.json,1101,471FBB2862C213D526E0009D2A60103C9E9F14B8744BFA6C2A4D70BBDBDEAE97
69,run_069__alpha_0p1_seed_789__TEA_FL__SIGNFLIP_MU0P4,RUN_CONTRACT.json,428,529A9D4E80A905D637AA81484081270C2E5F9B86CC17321755C5141BAC3F70BA
69,run_069__alpha_0p1_seed_789__TEA_FL__SIGNFLIP_MU0P4,RUN_STATE.json,238,8C85A15B7A2676FE4DE28E48CFC7BCA581EB45423AAA8FF8D0A5CD3AD03A20C0
70,run_070__alpha_0p1_seed_789__ARL_FL__CLEAN,BEST_STATE.pt,179065,D97C63EE7D189BADB53C9D6B5FB66AAF1FB02264839ADB0AE82740D96782D800
70,run_070__alpha_0p1_seed_789__ARL_FL__CLEAN,ROUND_CHECKPOINT.pt,13931559,D39B3CB03447B99E8D682B9E6A95F4F428F8A4ECEAC5D603D6D9089669ACD281
70,run_070__alpha_0p1_seed_789__ARL_FL__CLEAN,ROUND_VALIDATION_METRICS.csv,1667,8E6E71EA7D1BAB79A4413D654E895075C2476FA8610A9C8AC23CD006A1F80FBA
70,run_070__alpha_0p1_seed_789__ARL_FL__CLEAN,RUN_COMPLETE.json,1094,C4114415B3B370123E93BD65DBC8B89100F6EF426B81BBEFC605C83DD4F919CB
70,run_070__alpha_0p1_seed_789__ARL_FL__CLEAN,RUN_CONTRACT.json,419,54B23B35FB7404550F72BFE246CEBCD65C1C690E7457CBA64A9E4F9C92163F03
70,run_070__alpha_0p1_seed_789__ARL_FL__CLEAN,RUN_STATE.json,239,107902B738B05CC0137E531A91EEE63B7D65EA0E3B1381E389687171D0175DD4
71,run_071__alpha_0p1_seed_789__ARL_FL__SIGNFLIP_MU0P2,BEST_STATE.pt,179065,E952FECA3B1730D279A90D168EEB8B751CD699FDFD42A8B406239E1CECDAEB76
71,run_071__alpha_0p1_seed_789__ARL_FL__SIGNFLIP_MU0P2,ROUND_CHECKPOINT.pt,13931559,406767C0AD9EB61755834283648DC40BF25E1CFDB0B1C2B4A112A696E9FD3DB9
71,run_071__alpha_0p1_seed_789__ARL_FL__SIGNFLIP_MU0P2,ROUND_VALIDATION_METRICS.csv,1668,A78D70BE30E2BEC7AD96E71CC45223EF6196A1723C45838061BAC8DC1CBAE08D
71,run_071__alpha_0p1_seed_789__ARL_FL__SIGNFLIP_MU0P2,RUN_COMPLETE.json,1106,498027318FE526AC74D475E7EDD116A8D1D7D9A1179B3041E229E404FAC038F7
71,run_071__alpha_0p1_seed_789__ARL_FL__SIGNFLIP_MU0P2,RUN_CONTRACT.json,428,A41C5FD439F9BD1B41DA34BDE92FCE4DF777AA20988AA9C713A1B5EAFD5F227E
71,run_071__alpha_0p1_seed_789__ARL_FL__SIGNFLIP_MU0P2,RUN_STATE.json,240,8C23FE228837D823CC54921CD60D79C3D236F33E8FD9542AE02B5CF5AAB9AFAA
72,run_072__alpha_0p1_seed_789__ARL_FL__SIGNFLIP_MU0P4,BEST_STATE.pt,179065,23FDB829FE16D3BF6283C485B6156025006ED3F0FE00B21C2CEE471A9F4899A5
72,run_072__alpha_0p1_seed_789__ARL_FL__SIGNFLIP_MU0P4,ROUND_CHECKPOINT.pt,13931559,12F2A3BC6247244E324A69F2207BCAE03666771EBE3D10DE1565BC5121704D7C
72,run_072__alpha_0p1_seed_789__ARL_FL__SIGNFLIP_MU0P4,ROUND_VALIDATION_METRICS.csv,1687,24DF1C29EA111BFC0C76BC46C4E44655B441DFDD6F2739961F71D13D643924D2
72,run_072__alpha_0p1_seed_789__ARL_FL__SIGNFLIP_MU0P4,RUN_COMPLETE.json,1102,2647F3AF9703D6E2455D097CA954126049672C6002FBD7E02EF6A4429B9480D5
72,run_072__alpha_0p1_seed_789__ARL_FL__SIGNFLIP_MU0P4,RUN_CONTRACT.json,428,366F5019B7BDB4231CB5AAEACF966136249EEF2ACEE66A64A75E4102814648DB
72,run_072__alpha_0p1_seed_789__ARL_FL__SIGNFLIP_MU0P4,RUN_STATE.json,238,E76864681F7D75E79279844B450DFD2CD8295C114445E5CA539486D7EE0AC996
73,run_073__alpha_0p1_seed_999__FEDAVG__CLEAN,BEST_STATE.pt,179065,16F771C01320A4BD145EF0AA22FA2E67B7764B28FB65139A8F6B1D7311A595A9
73,run_073__alpha_0p1_seed_999__FEDAVG__CLEAN,ROUND_CHECKPOINT.pt,179329,08D5F5B8C808C6E14D636B586EA6ED827F53995B6BCD8D7F4E9A8119AC570F3F
73,run_073__alpha_0p1_seed_999__FEDAVG__CLEAN,ROUND_VALIDATION_METRICS.csv,1661,6357B9B6A2A42E03376118284A55B7AA85EE3F8904A9B098850ABEEF80207BC5
73,run_073__alpha_0p1_seed_999__FEDAVG__CLEAN,RUN_COMPLETE.json,1092,5E03E582F8A3214B0DD90D716A133126F939ADFF54DA2848A346F950CF2144FD
73,run_073__alpha_0p1_seed_999__FEDAVG__CLEAN,RUN_CONTRACT.json,419,455E2020690CCCAC866E6FE9C451FF7290EA9D2CAD1B22983031D2EBF162EBF8
73,run_073__alpha_0p1_seed_999__FEDAVG__CLEAN,RUN_STATE.json,238,272E65DB326D0002C3101138A8BD3DB918B739604C35390DC7C50C019F4B013D
74,run_074__alpha_0p1_seed_999__FEDAVG__SIGNFLIP_MU0P2,BEST_STATE.pt,179065,4D1737FA817F645C1E57EDFB69E52FC381F4FCE8698B9B4DF7D27DACB807CE5C
74,run_074__alpha_0p1_seed_999__FEDAVG__SIGNFLIP_MU0P2,ROUND_CHECKPOINT.pt,179329,27A76FEA5C4FA996366F05EC4E64B849E596911CC6F53345FF0A0C3F1BB7FDB0
74,run_074__alpha_0p1_seed_999__FEDAVG__SIGNFLIP_MU0P2,ROUND_VALIDATION_METRICS.csv,1683,68EF14AE7E6A5FEAF9E98A666837060D82C787636AA5C26FED66FC8DA48CD719
74,run_074__alpha_0p1_seed_999__FEDAVG__SIGNFLIP_MU0P2,RUN_COMPLETE.json,1103,43BB0192FA31F49C5F25EA73676BBC48C9BB9FEBBE7FD24B516C31F042498E14
74,run_074__alpha_0p1_seed_999__FEDAVG__SIGNFLIP_MU0P2,RUN_CONTRACT.json,428,7AE40D68C7239350310367F0297FE0A74F629EF4E09FDE8DDF34A8491747D2A5
74,run_074__alpha_0p1_seed_999__FEDAVG__SIGNFLIP_MU0P2,RUN_STATE.json,238,2FE3305FBB7D9082DA8BDBE8505E3FB2DC465D71A70C1C04524761A1844D26E4
75,run_075__alpha_0p1_seed_999__FEDAVG__SIGNFLIP_MU0P4,BEST_STATE.pt,179065,4D1737FA817F645C1E57EDFB69E52FC381F4FCE8698B9B4DF7D27DACB807CE5C
75,run_075__alpha_0p1_seed_999__FEDAVG__SIGNFLIP_MU0P4,ROUND_CHECKPOINT.pt,179329,73AAFF79315CA3D7E96D4565DF10EBC4AEA49AB9C8482590EC49A1D4289683EF
75,run_075__alpha_0p1_seed_999__FEDAVG__SIGNFLIP_MU0P4,ROUND_VALIDATION_METRICS.csv,1666,C733CC3A03FA06702E19736229C3A228DAB1B6E0873BA35DCA39A878EBD1E7C9
75,run_075__alpha_0p1_seed_999__FEDAVG__SIGNFLIP_MU0P4,RUN_COMPLETE.json,1103,159A1F5EBFDE849861904234901E88FE9FBB971705EB0BFB9518CA62D1B9CCE0
75,run_075__alpha_0p1_seed_999__FEDAVG__SIGNFLIP_MU0P4,RUN_CONTRACT.json,428,60B82203F97B843410A75D2212694D3C6C8C7EDDBB0F57C38AB0A56945B8BB5B
75,run_075__alpha_0p1_seed_999__FEDAVG__SIGNFLIP_MU0P4,RUN_STATE.json,238,2FE3305FBB7D9082DA8BDBE8505E3FB2DC465D71A70C1C04524761A1844D26E4
76,run_076__alpha_0p1_seed_999__FEDPROX__CLEAN,BEST_STATE.pt,179065,84BFF0E7759FD3C20415D1101C7B9B7909A6712C8554C3AAC1B8117A3980EED1
76,run_076__alpha_0p1_seed_999__FEDPROX__CLEAN,ROUND_CHECKPOINT.pt,179329,03430A4F6042CC767A6A29F75C260604DF83DC1EDECDB2394FCD3AFD8AEADA66
76,run_076__alpha_0p1_seed_999__FEDPROX__CLEAN,ROUND_VALIDATION_METRICS.csv,1665,807113ACDC14188BCBF410FAF76DB7014B19CE731A605EF38A9BCB1A59F5A470
76,run_076__alpha_0p1_seed_999__FEDPROX__CLEAN,RUN_COMPLETE.json,1094,FF8590A7E5E74D8CD620F9DB0EFBDD00C1DB4495570085FB2BF31587F7AC247C
76,run_076__alpha_0p1_seed_999__FEDPROX__CLEAN,RUN_CONTRACT.json,420,27C637D8440B6CFB9D30A4D51CA7C3467F3226EFF9584DA397B80BC199F5B21C
76,run_076__alpha_0p1_seed_999__FEDPROX__CLEAN,RUN_STATE.json,238,1730FA36BE70C60F1BBD1C80B199B4D35DD1FBF29BB7A26EB5B8AE1AB7BC33C7
77,run_077__alpha_0p1_seed_999__FEDPROX__SIGNFLIP_MU0P2,BEST_STATE.pt,179065,578D45C121CFBD09F93BDECDDEFBE410285096DB55CC3E421C0BB3CE8066163A
77,run_077__alpha_0p1_seed_999__FEDPROX__SIGNFLIP_MU0P2,ROUND_CHECKPOINT.pt,179329,C4E0AB2BB0CA5032AFC79E9DD3F387632D63A3C106B9DA49B4DEEE33B756A356
77,run_077__alpha_0p1_seed_999__FEDPROX__SIGNFLIP_MU0P2,ROUND_VALIDATION_METRICS.csv,1706,A29691E5F6467BB8C0190A372791AFA1E13430630B29F314507C659A4CAD1E13
77,run_077__alpha_0p1_seed_999__FEDPROX__SIGNFLIP_MU0P2,RUN_COMPLETE.json,1104,6D068A8E76D84B49BA546DEE53787C22F2946D43115AAE29B2B7A5839F910825
77,run_077__alpha_0p1_seed_999__FEDPROX__SIGNFLIP_MU0P2,RUN_CONTRACT.json,429,A6815E06E46E8D034345627B77C87782CC101F34AD38504B3AFE7A3F0AED571C
77,run_077__alpha_0p1_seed_999__FEDPROX__SIGNFLIP_MU0P2,RUN_STATE.json,238,FCAA648ED7423AAAEB68425FBBB4A4AE2FAAB72B672D8E7263B6E806A61A0808
78,run_078__alpha_0p1_seed_999__FEDPROX__SIGNFLIP_MU0P4,BEST_STATE.pt,179065,578D45C121CFBD09F93BDECDDEFBE410285096DB55CC3E421C0BB3CE8066163A
78,run_078__alpha_0p1_seed_999__FEDPROX__SIGNFLIP_MU0P4,ROUND_CHECKPOINT.pt,179329,59DB3B44050CA3AB4E09956DCB19A066A63E1F8EED94D58D5C8802E4CE46D4CB
78,run_078__alpha_0p1_seed_999__FEDPROX__SIGNFLIP_MU0P4,ROUND_VALIDATION_METRICS.csv,1670,85B91E9B9E97F6F578B6585233961FF4B21C98FE286231F4ED257940EF05DBF5
78,run_078__alpha_0p1_seed_999__FEDPROX__SIGNFLIP_MU0P4,RUN_COMPLETE.json,1104,6DC4382440706574E6B1E874B9CF8BC004267728B116EBED3222B0A0D289569F
78,run_078__alpha_0p1_seed_999__FEDPROX__SIGNFLIP_MU0P4,RUN_CONTRACT.json,429,8AA4D11A6BAE5DD3BC754DCC4E03BF5CE61D6BC7A78447B26F657E342D965B14
78,run_078__alpha_0p1_seed_999__FEDPROX__SIGNFLIP_MU0P4,RUN_STATE.json,238,FCAA648ED7423AAAEB68425FBBB4A4AE2FAAB72B672D8E7263B6E806A61A0808
79,run_079__alpha_0p1_seed_999__RANDOM_TRIMMED_MEAN__CLEAN,BEST_STATE.pt,179065,39FFA2CDA0811C610A93AED02CB3FC9DCC4A887C16D995A679C429BEB33EBDDC
79,run_079__alpha_0p1_seed_999__RANDOM_TRIMMED_MEAN__CLEAN,ROUND_CHECKPOINT.pt,179329,DF047FE729758DA33A42090E321E2EF3D890BD2DD18B1FB476108AC04BDB7282
79,run_079__alpha_0p1_seed_999__RANDOM_TRIMMED_MEAN__CLEAN,ROUND_VALIDATION_METRICS.csv,1661,BFD47004F0E9D60C5B23871CE8B1326AD26E825A4DB38F31AABE8F1C0B648607
79,run_079__alpha_0p1_seed_999__RANDOM_TRIMMED_MEAN__CLEAN,RUN_COMPLETE.json,1106,C19F8E793FCA2C45563A62BF4F595849CD48273ACE8B36C18ECB6258266D777C
79,run_079__alpha_0p1_seed_999__RANDOM_TRIMMED_MEAN__CLEAN,RUN_CONTRACT.json,432,17BAC300BC0D484D1720F477BCC0EFDB4571F25600F664736AD6818E4C5B904C
79,run_079__alpha_0p1_seed_999__RANDOM_TRIMMED_MEAN__CLEAN,RUN_STATE.json,238,E14DBAC5A486016568FA44468A0B46CBA7CFE3ABBE080BC46F942D3021F03A69
80,run_080__alpha_0p1_seed_999__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P2,BEST_STATE.pt,179065,479DC04AE13C75B52D0A19D663D2D259D20579FD4CF53888FFBA421F1FA2CBFB
80,run_080__alpha_0p1_seed_999__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P2,ROUND_CHECKPOINT.pt,179329,0424CFA006D51A2A65F2B41BD3A26E26FACF402CF651CC9CE39F2C2E814F8891
80,run_080__alpha_0p1_seed_999__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P2,ROUND_VALIDATION_METRICS.csv,1670,08967EFDAA44CF428BDF304C61922AD4477DC565932EEA248A140147FD18AFF5
80,run_080__alpha_0p1_seed_999__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P2,RUN_COMPLETE.json,1114,5B69BC3ADAA10FFBBB8042D74255B0C5199673A83FFCE61C2946413D3F240787
80,run_080__alpha_0p1_seed_999__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P2,RUN_CONTRACT.json,441,72CE73C3D4ECB37465508CFED5315421FBE8A98AC70AFB97969A443B58639B9B
80,run_080__alpha_0p1_seed_999__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P2,RUN_STATE.json,237,E70F5A10DC099060C844C1F22F20A2916CF9A463368A346BBD4D07922DC4AA5A
81,run_081__alpha_0p1_seed_999__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P4,BEST_STATE.pt,179065,5EF759E946162D3B3B1E7C6873B5FA229B41EADECBE4264DDDC9EF301FAD80FA
81,run_081__alpha_0p1_seed_999__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P4,ROUND_CHECKPOINT.pt,179329,A370E33E577A53FE32330EF5C2686C073761B5420990F8071451048430FF4925
81,run_081__alpha_0p1_seed_999__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P4,ROUND_VALIDATION_METRICS.csv,1721,82E28C62ED395E1E07D784947A3F9E29068A974DAAFCA0D6EE3C622ABF1A17FC
81,run_081__alpha_0p1_seed_999__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P4,RUN_COMPLETE.json,1115,90BA7579DBA40D2C68C47864823D530B9752D11DA3329C1CD0A5605F56AAA1E2
81,run_081__alpha_0p1_seed_999__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P4,RUN_CONTRACT.json,441,13C91E1DA09ECBA8EA78FF90DFA24C1460B753BA05ABA74EFE837E2DA1484E74
81,run_081__alpha_0p1_seed_999__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P4,RUN_STATE.json,237,8DB3DF1174819984C0CE28A51C1A7ACC6024ADF6ED628EB6738F370DB5F4EB26
82,run_082__alpha_0p1_seed_999__FEDLE_ADAPTED__CLEAN,BEST_STATE.pt,179065,0880C91621AEC82B20A9F29D6C07F98F58198D28F832D532CB0863E35CC17D5A
82,run_082__alpha_0p1_seed_999__FEDLE_ADAPTED__CLEAN,ROUND_CHECKPOINT.pt,179329,2EA0C93BDE462CBCD3176D3AABF56015C0B27512CF3AF9EAC396C2ADF806D28D
82,run_082__alpha_0p1_seed_999__FEDLE_ADAPTED__CLEAN,ROUND_VALIDATION_METRICS.csv,1666,A3568DB03464010FA1844B46549AE8FB66FF7C2FC13F63A153622CA5058C5427
82,run_082__alpha_0p1_seed_999__FEDLE_ADAPTED__CLEAN,RUN_COMPLETE.json,1101,23512711BD01933A32DEDA55B07A277507DE3FA2D834A53472809A48955D5D59
82,run_082__alpha_0p1_seed_999__FEDLE_ADAPTED__CLEAN,RUN_CONTRACT.json,426,498C5EA3FCF096A26C6BF8D19CEA32400F4A07425F4BF6F54B0503BC3063E1A9
82,run_082__alpha_0p1_seed_999__FEDLE_ADAPTED__CLEAN,RUN_STATE.json,240,6B368EB0A5708E1CAD9BB4331D5F7C523D0A8A90104AC4384EEE597E8C2BD914
83,run_083__alpha_0p1_seed_999__FEDLE_ADAPTED__SIGNFLIP_MU0P2,BEST_STATE.pt,179065,E9FC05410C3402FA798152CC9D7C9F8DB83FC69A82D8292B82C66D6B955D4CAA
83,run_083__alpha_0p1_seed_999__FEDLE_ADAPTED__SIGNFLIP_MU0P2,ROUND_CHECKPOINT.pt,179329,61877E7126574C1349E9371CB76A38811C63BF4381D80D5EFF2713E9379CFF0D
83,run_083__alpha_0p1_seed_999__FEDLE_ADAPTED__SIGNFLIP_MU0P2,ROUND_VALIDATION_METRICS.csv,1686,683251FFDA9768366B529A9DE126CC99A8913AC0F5F6042025895DD61E370939
83,run_083__alpha_0p1_seed_999__FEDLE_ADAPTED__SIGNFLIP_MU0P2,RUN_COMPLETE.json,1110,AD782CC03ECC363E96DEF4F61B7FBC24B7F412C75845BF22BAFA513322617C7E
83,run_083__alpha_0p1_seed_999__FEDLE_ADAPTED__SIGNFLIP_MU0P2,RUN_CONTRACT.json,435,02AA09FAD4CCF5B1153F95DAE5C1717E04828EB6793D5FF961223267228D57E3
83,run_083__alpha_0p1_seed_999__FEDLE_ADAPTED__SIGNFLIP_MU0P2,RUN_STATE.json,238,8CF18B672B0EBC981E0B6363B5CCEC37B7D1BCCADAEECDE034C8636E9A7A5B67
84,run_084__alpha_0p1_seed_999__FEDLE_ADAPTED__SIGNFLIP_MU0P4,BEST_STATE.pt,179065,E9FC05410C3402FA798152CC9D7C9F8DB83FC69A82D8292B82C66D6B955D4CAA
84,run_084__alpha_0p1_seed_999__FEDLE_ADAPTED__SIGNFLIP_MU0P4,ROUND_CHECKPOINT.pt,179329,B764638AC8FB2D1CECA2E4716A40099782C82EBC66882A61F4675B2F9B95CFA9
84,run_084__alpha_0p1_seed_999__FEDLE_ADAPTED__SIGNFLIP_MU0P4,ROUND_VALIDATION_METRICS.csv,1664,3961D92886068C1D6A357C80DB16F94FC3359B6D565515B71B6E536A1E4F9E0E
84,run_084__alpha_0p1_seed_999__FEDLE_ADAPTED__SIGNFLIP_MU0P4,RUN_COMPLETE.json,1110,B90E1479F175C1ECCFE06053A2012891EE1F18BEDCEAB4B5F294F8CF1150D631
84,run_084__alpha_0p1_seed_999__FEDLE_ADAPTED__SIGNFLIP_MU0P4,RUN_CONTRACT.json,435,834AE306AD8DAD895401B13E2D3E4F4DF31BC057230E908C6AE712E3A0FE8CB5
84,run_084__alpha_0p1_seed_999__FEDLE_ADAPTED__SIGNFLIP_MU0P4,RUN_STATE.json,238,8CF18B672B0EBC981E0B6363B5CCEC37B7D1BCCADAEECDE034C8636E9A7A5B67
85,run_085__alpha_0p1_seed_999__TEA_FL__CLEAN,BEST_STATE.pt,179065,4F31B64493C5EA6193897441E26FE58AA859C77115C3BB0BEAAF0E3586782402
85,run_085__alpha_0p1_seed_999__TEA_FL__CLEAN,ROUND_CHECKPOINT.pt,180161,13393DEBC38960623079F1C182F7F6F2310E61B54035160930B95B6C39E8DC8E
85,run_085__alpha_0p1_seed_999__TEA_FL__CLEAN,ROUND_VALIDATION_METRICS.csv,1668,ED550DA61F9A7594F1689C91F93EB49E7BCAB9C6518AA916BCEF4CC7B2EB5DF0
85,run_085__alpha_0p1_seed_999__TEA_FL__CLEAN,RUN_COMPLETE.json,1093,3B93D2105D556F7D05CD825D6A2EF1D9756BADB2F0E5C4207E1F1A256D999689
85,run_085__alpha_0p1_seed_999__TEA_FL__CLEAN,RUN_CONTRACT.json,419,626F0BB1C0E1A9CA312C6B1AFFA3E11FA0BFE16FB7BCD673783055658E5B04BC
85,run_085__alpha_0p1_seed_999__TEA_FL__CLEAN,RUN_STATE.json,238,644EEBAC0F01B79BB310D3BBECCD9EEFABC4B8E88A04F771FC476CC9636AE132
86,run_086__alpha_0p1_seed_999__TEA_FL__SIGNFLIP_MU0P2,BEST_STATE.pt,179065,91B25A1670618CA47ED7859B1FE48109EE62EBB2980CD79807125890826213A7
86,run_086__alpha_0p1_seed_999__TEA_FL__SIGNFLIP_MU0P2,ROUND_CHECKPOINT.pt,180161,831671A6C722E4B90AA1583703C45FED415D4FE4F8E139EA624E671BB5E49955
86,run_086__alpha_0p1_seed_999__TEA_FL__SIGNFLIP_MU0P2,ROUND_VALIDATION_METRICS.csv,1672,FE474EE716E18D0CAFA8C10C28977D257561F581736C6DE411C665F62C7EA575
86,run_086__alpha_0p1_seed_999__TEA_FL__SIGNFLIP_MU0P2,RUN_COMPLETE.json,1102,AF05C0C9E448C0FAAAF894F43800DD77E01E50B007E8E831FD49C31142E46C3A
86,run_086__alpha_0p1_seed_999__TEA_FL__SIGNFLIP_MU0P2,RUN_CONTRACT.json,428,696E9396DB1B0CF2461E98D994283D4E9756CB62CE331BB457D11F494DEB971B
86,run_086__alpha_0p1_seed_999__TEA_FL__SIGNFLIP_MU0P2,RUN_STATE.json,237,1206E101E92F91799848F2424B4F799A0606699B05F9686F80FB5682AA942D09
87,run_087__alpha_0p1_seed_999__TEA_FL__SIGNFLIP_MU0P4,BEST_STATE.pt,179065,BBD33630BC992C5B684FE7634454B02955499C8B24B04D0B7BC3EE51C425D422
87,run_087__alpha_0p1_seed_999__TEA_FL__SIGNFLIP_MU0P4,ROUND_CHECKPOINT.pt,180161,C7764A928F05781359F7B5AF35066C7223E4FC66F5E2ADC0BFB996FA4FE5C70A
87,run_087__alpha_0p1_seed_999__TEA_FL__SIGNFLIP_MU0P4,ROUND_VALIDATION_METRICS.csv,1665,B5DC9555B77F4578A29030F93889CC14750D69478E02AEEE3416AFB7869842C3
87,run_087__alpha_0p1_seed_999__TEA_FL__SIGNFLIP_MU0P4,RUN_COMPLETE.json,1103,AAB7F00A682918B9372D270E81359506A158F2CCA2027889FB652EE474F2DDFD
87,run_087__alpha_0p1_seed_999__TEA_FL__SIGNFLIP_MU0P4,RUN_CONTRACT.json,428,BD86D6C1B0744BBE89C8C451496BFEAC128C0C9C4A806BC41A1C09D844B53C66
87,run_087__alpha_0p1_seed_999__TEA_FL__SIGNFLIP_MU0P4,RUN_STATE.json,238,F00268A54EC10687AF017EB6CA0387ED66CD475DE3FCD1DFC8D5076D720660DD
88,run_088__alpha_0p1_seed_999__ARL_FL__CLEAN,BEST_STATE.pt,179065,E70E9306B8D631A6889BB46751AEF1DF8A307979E05DF0EB50052F102DD14A44
88,run_088__alpha_0p1_seed_999__ARL_FL__CLEAN,ROUND_CHECKPOINT.pt,13931559,C58699F7C047E888B450F0A87FBA54059ED2B892A8A723F42E14BABAADB55A3E
88,run_088__alpha_0p1_seed_999__ARL_FL__CLEAN,ROUND_VALIDATION_METRICS.csv,1662,292984EB565F337BC22913259AABE86B214F9766D4FB692EC96A5EC780AF1BB5
88,run_088__alpha_0p1_seed_999__ARL_FL__CLEAN,RUN_COMPLETE.json,1093,3C158A3C5ACE44FCF11880DC52857751DCB9A95299706EAFA709E91E7A6A4AB7
88,run_088__alpha_0p1_seed_999__ARL_FL__CLEAN,RUN_CONTRACT.json,419,08B533E6B99B1B0DC660E38BB0C04F09490EF2ECA8E8C52F19DEFDFE8D6DB993
88,run_088__alpha_0p1_seed_999__ARL_FL__CLEAN,RUN_STATE.json,238,1137654F9003884D120DBE25DFC17847FA363617DA20E0F9E7B3B61A0CF82AB0
89,run_089__alpha_0p1_seed_999__ARL_FL__SIGNFLIP_MU0P2,BEST_STATE.pt,179065,670E78E27C4260DB0063BBCDA3AB2897FA9094FF22C5B74ED56038546354D657
89,run_089__alpha_0p1_seed_999__ARL_FL__SIGNFLIP_MU0P2,ROUND_CHECKPOINT.pt,13931559,24F6EA03FA65BD520E17A7BA95A620D72B82D75C615AF5B1C672DFFC797C13BF
89,run_089__alpha_0p1_seed_999__ARL_FL__SIGNFLIP_MU0P2,ROUND_VALIDATION_METRICS.csv,1676,A00B4B7E0D4868EA499B447957A2FC854221D8050BAFD9E9BAB6504D5C0F1A69
89,run_089__alpha_0p1_seed_999__ARL_FL__SIGNFLIP_MU0P2,RUN_COMPLETE.json,1103,C9B94C939C62523A35B7B611184218B48E24AB5B36F7F4C826A1218AEB4B8E84
89,run_089__alpha_0p1_seed_999__ARL_FL__SIGNFLIP_MU0P2,RUN_CONTRACT.json,428,75F06CA050EA6666A7B5AF42E5A5442BABD930A8DAF665784B70BD81BCF2479D
89,run_089__alpha_0p1_seed_999__ARL_FL__SIGNFLIP_MU0P2,RUN_STATE.json,239,46142C372C48C2BB8D2FD26869C8B742EB4A6FA09E7647E98005D743FE6FA6E6
90,run_090__alpha_0p1_seed_999__ARL_FL__SIGNFLIP_MU0P4,BEST_STATE.pt,179065,F5FC44A65F9CF893A6831F8BD3C7299D08A57B78E99691299E8A936168259F9A
90,run_090__alpha_0p1_seed_999__ARL_FL__SIGNFLIP_MU0P4,ROUND_CHECKPOINT.pt,13931559,90FB700E8D8DEFEA80C46A4293F5053D12C01E382F5D26D313FE04389607EB2E
90,run_090__alpha_0p1_seed_999__ARL_FL__SIGNFLIP_MU0P4,ROUND_VALIDATION_METRICS.csv,1669,C8D6718799DDB6D0A04CC8E8D8CC8CFDBA80F0270C292441ADB01DFE936BED64
90,run_090__alpha_0p1_seed_999__ARL_FL__SIGNFLIP_MU0P4,RUN_COMPLETE.json,1103,B7496DF39E16C289B03A178F7F34ED7191B25E24B2EDF0664DB2C09BAEA2378B
90,run_090__alpha_0p1_seed_999__ARL_FL__SIGNFLIP_MU0P4,RUN_CONTRACT.json,428,AE485FF3BD69DAC0A848BB77BE12C09D6415B8D78D6929B9F49FEA898CBC12F5
90,run_090__alpha_0p1_seed_999__ARL_FL__SIGNFLIP_MU0P4,RUN_STATE.json,238,BFC6A987DA36F309CFBF639DA6FB33B6E67ED4CE240FB44BC6FDE12767807C48
91,run_091__alpha_1p0_seed_123__FEDAVG__CLEAN,BEST_STATE.pt,179065,75FA6F5D12DB8687284358E506475CC34FD7BD10EA89E4165F7063A76D15896C
91,run_091__alpha_1p0_seed_123__FEDAVG__CLEAN,ROUND_CHECKPOINT.pt,179329,FBF1C86824F2637AA58FC534EB6B17F9CA57C3F95B57CC847C8169F103F82DE3
91,run_091__alpha_1p0_seed_123__FEDAVG__CLEAN,ROUND_VALIDATION_METRICS.csv,1648,FE3C8C1A98C697CC7D6B51238ABC278420F2D677174249AAEF67A98DC43D868A
91,run_091__alpha_1p0_seed_123__FEDAVG__CLEAN,RUN_COMPLETE.json,1092,F7AA8ED9FFA575AC73BFBC6C611BAE42D6014A5167124A5AD727B097C670C685
91,run_091__alpha_1p0_seed_123__FEDAVG__CLEAN,RUN_CONTRACT.json,419,DA20AAD9CB65BA2C2F24B88E4561AACE1301D48FDB97B617A61C89131DD8348D
