ConfigID,Task7LabelID,Task7Label,ClientID,StartInclusive,EndExclusive,Count
alpha_1p0_seed_42,3,Mirai,10,650315,761827,111512
alpha_1p0_seed_42,3,Mirai,11,761827,767804,5977
alpha_1p0_seed_42,3,Mirai,12,767804,1091698,323894
alpha_1p0_seed_42,3,Mirai,13,1091698,1117671,25973
alpha_1p0_seed_42,3,Mirai,14,1117671,1123244,5573
alpha_1p0_seed_42,3,Mirai,15,1123244,1152511,29267
alpha_1p0_seed_42,3,Mirai,16,1152511,1165163,12652
alpha_1p0_seed_42,3,Mirai,17,1165163,1166986,1823
alpha_1p0_seed_42,3,Mirai,18,1166986,1171557,4571
alpha_1p0_seed_42,3,Mirai,19,1171557,1443739,272182
alpha_1p0_seed_42,3,Mirai,20,1443739,1528214,84475
alpha_1p0_seed_42,3,Mirai,21,1528214,1551914,23700
alpha_1p0_seed_42,3,Mirai,22,1551914,1565267,13353
alpha_1p0_seed_42,3,Mirai,23,1565267,1588091,22824
alpha_1p0_seed_42,3,Mirai,24,1588091,1601275,13184
alpha_1p0_seed_42,3,Mirai,25,1601275,1732013,130738
alpha_1p0_seed_42,3,Mirai,26,1732013,1758130,26117
alpha_1p0_seed_42,3,Mirai,27,1758130,1761718,3588
alpha_1p0_seed_42,3,Mirai,28,1761718,1799531,37813
alpha_1p0_seed_42,3,Mirai,29,1799531,1963693,164162
alpha_1p0_seed_42,4,Recon,0,0,1041,1041
alpha_1p0_seed_42,4,Recon,1,1041,7048,6007
alpha_1p0_seed_42,4,Recon,2,7048,10354,3306
alpha_1p0_seed_42,4,Recon,3,10354,11287,933
alpha_1p0_seed_42,4,Recon,4,11287,18619,7332
alpha_1p0_seed_42,4,Recon,5,18619,24233,5614
alpha_1p0_seed_42,4,Recon,6,24233,26775,2542
alpha_1p0_seed_42,4,Recon,7,26775,28222,1447
alpha_1p0_seed_42,4,Recon,8,28222,106732,78510
alpha_1p0_seed_42,4,Recon,9,106732,143000,36268
alpha_1p0_seed_42,4,Recon,10,143000,186546,43546
alpha_1p0_seed_42,4,Recon,11,186546,189246,2700
alpha_1p0_seed_42,4,Recon,12,189246,195731,6485
alpha_1p0_seed_42,4,Recon,13,195731,216993,21262
alpha_1p0_seed_42,4,Recon,14,216993,253486,36493
alpha_1p0_seed_42,4,Recon,15,253486,254852,1366
alpha_1p0_seed_42,4,Recon,16,254852,296064,41212
alpha_1p0_seed_42,4,Recon,17,296064,309397,13333
alpha_1p0_seed_42,4,Recon,18,309397,321783,12386
alpha_1p0_seed_42,4,Recon,19,321783,356743,34960
alpha_1p0_seed_42,4,Recon,20,356743,404158,47415
alpha_1p0_seed_42,4,Recon,21,404158,412032,7874
alpha_1p0_seed_42,4,Recon,22,412032,414928,2896
alpha_1p0_seed_42,4,Recon,23,414928,422440,7512
alpha_1p0_seed_42,4,Recon,24,422440,423696,1256
alpha_1p0_seed_42,4,Recon,25,423696,499787,76091
alpha_1p0_seed_42,4,Recon,26,499787,528320,28533
alpha_1p0_seed_42,4,Recon,27,528320,529786,1466
alpha_1p0_seed_42,4,Recon,28,529786,537916,8130
alpha_1p0_seed_42,4,Recon,29,537916,545764,7848
alpha_1p0_seed_42,5,Spoofing,0,0,8025,8025
alpha_1p0_seed_42,5,Spoofing,1,8025,8206,181
alpha_1p0_seed_42,5,Spoofing,2,8206,12875,4669
alpha_1p0_seed_42,5,Spoofing,3,12875,13292,417
alpha_1p0_seed_42,5,Spoofing,4,13292,17750,4458
alpha_1p0_seed_42,5,Spoofing,5,17750,21507,3757
alpha_1p0_seed_42,5,Spoofing,6,21507,55726,34219
alpha_1p0_seed_42,5,Spoofing,7,55726,58030,2304
alpha_1p0_seed_42,5,Spoofing,8,58030,161408,103378
alpha_1p0_seed_42,5,Spoofing,9,161408,161861,453
alpha_1p0_seed_42,5,Spoofing,10,161861,163636,1775
alpha_1p0_seed_42,5,Spoofing,11,163636,169409,5773
alpha_1p0_seed_42,5,Spoofing,12,169409,173580,4171
alpha_1p0_seed_42,5,Spoofing,13,173580,177371,3791
alpha_1p0_seed_42,5,Spoofing,14,177371,192791,15420
alpha_1p0_seed_42,5,Spoofing,15,192791,197494,4703
alpha_1p0_seed_42,5,Spoofing,16,197494,243847,46353
alpha_1p0_seed_42,5,Spoofing,17,243847,258451,14604
alpha_1p0_seed_42,5,Spoofing,18,258451,283400,24949
alpha_1p0_seed_42,5,Spoofing,19,283400,289603,6203
alpha_1p0_seed_42,5,Spoofing,20,289603,321465,31862
alpha_1p0_seed_42,5,Spoofing,21,321465,322226,761
alpha_1p0_seed_42,5,Spoofing,22,322226,326294,4068
alpha_1p0_seed_42,5,Spoofing,23,326294,331401,5107
alpha_1p0_seed_42,5,Spoofing,24,331401,339084,7683
alpha_1p0_seed_42,5,Spoofing,25,339084,340981,1897
alpha_1p0_seed_42,5,Spoofing,26,340981,352340,11359
alpha_1p0_seed_42,5,Spoofing,27,352340,356006,3666
alpha_1p0_seed_42,5,Spoofing,28,356006,359310,3304
alpha_1p0_seed_42,5,Spoofing,29,359310,362726,3416
alpha_1p0_seed_42,6,Web,0,0,325,325
alpha_1p0_seed_42,6,Web,1,325,338,13
alpha_1p0_seed_42,6,Web,2,338,1842,1504
alpha_1p0_seed_42,6,Web,3,1842,1888,46
alpha_1p0_seed_42,6,Web,4,1888,2081,193
alpha_1p0_seed_42,6,Web,5,2081,2593,512
alpha_1p0_seed_42,6,Web,6,2593,2935,342
alpha_1p0_seed_42,6,Web,7,2935,3172,237
alpha_1p0_seed_42,6,Web,8,3172,3227,55
alpha_1p0_seed_42,6,Web,9,3227,4500,1273
alpha_1p0_seed_42,6,Web,10,4500,5870,1370
alpha_1p0_seed_42,6,Web,11,5870,5881,11
alpha_1p0_seed_42,6,Web,12,5881,6538,657
alpha_1p0_seed_42,6,Web,13,6538,6619,81
alpha_1p0_seed_42,6,Web,14,6619,7566,947
alpha_1p0_seed_42,6,Web,15,7566,7742,176
alpha_1p0_seed_42,6,Web,16,7742,8606,864
alpha_1p0_seed_42,6,Web,17,8606,9481,875
alpha_1p0_seed_42,6,Web,18,9481,10125,644
alpha_1p0_seed_42,6,Web,19,10125,12025,1900
alpha_1p0_seed_42,6,Web,20,12025,12871,846
alpha_1p0_seed_42,6,Web,21,12871,12945,74
alpha_1p0_seed_42,6,Web,22,12945,13718,773
alpha_1p0_seed_42,6,Web,23,13718,14226,508
alpha_1p0_seed_42,6,Web,24,14226,14406,180
alpha_1p0_seed_42,6,Web,25,14406,17459,3053
alpha_1p0_seed_42,6,Web,26,17459,19171,1712
alpha_1p0_seed_42,6,Web,27,19171,19257,86
alpha_1p0_seed_42,6,Web,28,19257,19408,151
alpha_1p0_seed_42,6,Web,29,19408,19688,280
alpha_1p0_seed_456,0,Benign,0,0,38278,38278
alpha_1p0_seed_456,0,Benign,1,38278,45110,6832
alpha_1p0_seed_456,0,Benign,2,45110,67729,22619
alpha_1p0_seed_456,0,Benign,3,67729,87446,19717
alpha_1p0_seed_456,0,Benign,4,87446,202128,114682
alpha_1p0_seed_456,0,Benign,5,202128,310010,107882
alpha_1p0_seed_456,0,Benign,6,310010,322936,12926
alpha_1p0_seed_456,0,Benign,7,322936,404515,81579
alpha_1p0_seed_456,0,Benign,8,404515,423225,18710
alpha_1p0_seed_456,0,Benign,9,423225,435925,12700
alpha_1p0_seed_456,0,Benign,10,435925,450579,14654
alpha_1p0_seed_456,0,Benign,11,450579,469237,18658
alpha_1p0_seed_456,0,Benign,12,469237,478896,9659
alpha_1p0_seed_456,0,Benign,13,478896,519738,40842
alpha_1p0_seed_456,0,Benign,14,519738,534134,14396
alpha_1p0_seed_456,0,Benign,15,534134,551252,17118
alpha_1p0_seed_456,0,Benign,16,551252,557671,6419
alpha_1p0_seed_456,0,Benign,17,557671,560778,3107
alpha_1p0_seed_456,0,Benign,18,560778,632977,72199
alpha_1p0_seed_456,0,Benign,19,632977,678436,45459
alpha_1p0_seed_456,0,Benign,20,678436,686031,7595
alpha_1p0_seed_456,0,Benign,21,686031,689058,3027
alpha_1p0_seed_456,0,Benign,22,689058,720204,31146
alpha_1p0_seed_456,0,Benign,23,720204,720671,467
alpha_1p0_seed_456,0,Benign,24,720671,740430,19759
alpha_1p0_seed_456,0,Benign,25,740430,759803,19373
alpha_1p0_seed_456,0,Benign,26,759803,811440,51637
alpha_1p0_seed_456,0,Benign,27,811440,815624,4184
alpha_1p0_seed_456,0,Benign,28,815624,827458,11834
alpha_1p0_seed_456,0,Benign,29,827458,874262,46804
alpha_1p0_seed_456,1,Brute Force,0,0,86,86
alpha_1p0_seed_456,1,Brute Force,1,86,173,87
alpha_1p0_seed_456,1,Brute Force,2,173,507,334
alpha_1p0_seed_456,1,Brute Force,3,507,623,116
alpha_1p0_seed_456,1,Brute Force,4,623,3758,3135
alpha_1p0_seed_456,1,Brute Force,5,3758,3987,229
alpha_1p0_seed_456,1,Brute Force,6,3987,4973,986
alpha_1p0_seed_456,1,Brute Force,7,4973,5162,189
alpha_1p0_seed_456,1,Brute Force,8,5162,5210,48
alpha_1p0_seed_456,1,Brute Force,9,5210,5472,262
alpha_1p0_seed_456,1,Brute Force,10,5472,5818,346
alpha_1p0_seed_456,1,Brute Force,11,5818,5886,68
alpha_1p0_seed_456,1,Brute Force,12,5886,6468,582
alpha_1p0_seed_456,1,Brute Force,13,6468,6514,46
alpha_1p0_seed_456,1,Brute Force,14,6514,7016,502
alpha_1p0_seed_456,1,Brute Force,15,7016,7148,132
alpha_1p0_seed_456,1,Brute Force,16,7148,7494,346
alpha_1p0_seed_456,1,Brute Force,17,7494,8080,586
alpha_1p0_seed_456,1,Brute Force,18,8080,8395,315
alpha_1p0_seed_456,1,Brute Force,19,8395,8560,165
alpha_1p0_seed_456,1,Brute Force,20,8560,8575,15
alpha_1p0_seed_456,1,Brute Force,21,8575,9266,691
alpha_1p0_seed_456,1,Brute Force,22,9266,9655,389
alpha_1p0_seed_456,1,Brute Force,23,9655,9855,200
alpha_1p0_seed_456,1,Brute Force,24,9855,9860,5
alpha_1p0_seed_456,1,Brute Force,25,9860,9913,53
alpha_1p0_seed_456,1,Brute Force,26,9913,10072,159
alpha_1p0_seed_456,1,Brute Force,27,10072,10202,130
alpha_1p0_seed_456,1,Brute Force,28,10202,10204,2
alpha_1p0_seed_456,1,Brute Force,29,10204,10436,232
alpha_1p0_seed_456,2,DoS_DDoS,0,0,376380,376380
alpha_1p0_seed_456,2,DoS_DDoS,1,376380,909372,532992
alpha_1p0_seed_456,2,DoS_DDoS,2,909372,1377359,467987
alpha_1p0_seed_456,2,DoS_DDoS,3,1377359,1865388,488029
alpha_1p0_seed_456,2,DoS_DDoS,4,1865388,2117408,252020
alpha_1p0_seed_456,2,DoS_DDoS,5,2117408,2529738,412330
alpha_1p0_seed_456,2,DoS_DDoS,6,2529738,2927683,397945
alpha_1p0_seed_456,2,DoS_DDoS,7,2927683,3250959,323276
alpha_1p0_seed_456,2,DoS_DDoS,8,3250959,3722738,471779
alpha_1p0_seed_456,2,DoS_DDoS,9,3722738,4241036,518298
alpha_1p0_seed_456,2,DoS_DDoS,10,4241036,4359087,118051
alpha_1p0_seed_456,2,DoS_DDoS,11,4359087,4831560,472473
alpha_1p0_seed_456,2,DoS_DDoS,12,4831560,5297111,465551
alpha_1p0_seed_456,2,DoS_DDoS,13,5297111,5739310,442199
alpha_1p0_seed_456,2,DoS_DDoS,14,5739310,6132093,392783
alpha_1p0_seed_456,2,DoS_DDoS,15,6132093,6583716,451623
alpha_1p0_seed_456,2,DoS_DDoS,16,6583716,7108224,524508
alpha_1p0_seed_456,2,DoS_DDoS,17,7108224,7627586,519362
alpha_1p0_seed_456,2,DoS_DDoS,18,7627586,8076450,448864
alpha_1p0_seed_456,2,DoS_DDoS,19,8076450,8548352,471902
alpha_1p0_seed_456,2,DoS_DDoS,20,8548352,9063012,514660
alpha_1p0_seed_456,2,DoS_DDoS,21,9063012,9276192,213180
alpha_1p0_seed_456,2,DoS_DDoS,22,9276192,9750842,474650
alpha_1p0_seed_456,2,DoS_DDoS,23,9750842,10120562,369720
alpha_1p0_seed_456,2,DoS_DDoS,24,10120562,10614079,493517
alpha_1p0_seed_456,2,DoS_DDoS,25,10614079,11039277,425198
alpha_1p0_seed_456,2,DoS_DDoS,26,11039277,11335760,296483
alpha_1p0_seed_456,2,DoS_DDoS,27,11335760,11802262,466502
alpha_1p0_seed_456,2,DoS_DDoS,28,11802262,12301228,498966
alpha_1p0_seed_456,2,DoS_DDoS,29,12301228,12773255,472027
alpha_1p0_seed_456,3,Mirai,0,0,106639,106639
alpha_1p0_seed_456,3,Mirai,1,106639,112444,5805
alpha_1p0_seed_456,3,Mirai,2,112444,144103,31659
alpha_1p0_seed_456,3,Mirai,3,144103,170559,26456
alpha_1p0_seed_456,3,Mirai,4,170559,210040,39481
alpha_1p0_seed_456,3,Mirai,5,210040,220165,10125
alpha_1p0_seed_456,3,Mirai,6,220165,303304,83139
alpha_1p0_seed_456,3,Mirai,7,303304,436641,133337
alpha_1p0_seed_456,3,Mirai,8,436641,490204,53563
alpha_1p0_seed_456,3,Mirai,9,490204,494899,4695
alpha_1p0_seed_456,3,Mirai,10,494899,833115,338216
alpha_1p0_seed_456,3,Mirai,11,833115,858416,25301
alpha_1p0_seed_456,3,Mirai,12,858416,911682,53266
alpha_1p0_seed_456,3,Mirai,13,911682,965331,53649
alpha_1p0_seed_456,3,Mirai,14,965331,1050539,85208
alpha_1p0_seed_456,3,Mirai,15,1050539,1118800,68261
alpha_1p0_seed_456,3,Mirai,16,1118800,1126658,7858
alpha_1p0_seed_456,3,Mirai,17,1126658,1147265,20607
alpha_1p0_seed_456,3,Mirai,18,1147265,1160448,13183
alpha_1p0_seed_456,3,Mirai,19,1160448,1171374,10926
alpha_1p0_seed_456,3,Mirai,20,1171374,1197539,26165
alpha_1p0_seed_456,3,Mirai,21,1197539,1499239,301700
alpha_1p0_seed_456,3,Mirai,22,1499239,1513546,14307
alpha_1p0_seed_456,3,Mirai,23,1513546,1602431,88885
alpha_1p0_seed_456,3,Mirai,24,1602431,1637524,35093
alpha_1p0_seed_456,3,Mirai,25,1637524,1713516,75992
alpha_1p0_seed_456,3,Mirai,26,1713516,1872386,158870
alpha_1p0_seed_456,3,Mirai,27,1872386,1931986,59600
alpha_1p0_seed_456,3,Mirai,28,1931986,1942708,10722
alpha_1p0_seed_456,3,Mirai,29,1942708,1963693,20985
alpha_1p0_seed_456,4,Recon,0,0,15823,15823
alpha_1p0_seed_456,4,Recon,1,15823,18413,2590
alpha_1p0_seed_456,4,Recon,2,18413,46186,27773
alpha_1p0_seed_456,4,Recon,3,46186,50758,4572
alpha_1p0_seed_456,4,Recon,4,50758,176516,125758
alpha_1p0_seed_456,4,Recon,5,176516,192632,16116
alpha_1p0_seed_456,4,Recon,6,192632,223601,30969
alpha_1p0_seed_456,4,Recon,7,223601,234652,11051
alpha_1p0_seed_456,4,Recon,8,234652,238415,3763
alpha_1p0_seed_456,4,Recon,9,238415,248152,9737
alpha_1p0_seed_456,4,Recon,10,248152,254844,6692
alpha_1p0_seed_456,4,Recon,11,254844,281303,26459
alpha_1p0_seed_456,4,Recon,12,281303,296142,14839
alpha_1p0_seed_456,4,Recon,13,296142,301455,5313
alpha_1p0_seed_456,4,Recon,14,301455,354069,52614
alpha_1p0_seed_456,4,Recon,15,354069,367313,13244
alpha_1p0_seed_456,4,Recon,16,367313,370754,3441
alpha_1p0_seed_456,4,Recon,17,370754,372805,2051
alpha_1p0_seed_456,4,Recon,18,372805,384329,11524
alpha_1p0_seed_456,4,Recon,19,384329,402088,17759
alpha_1p0_seed_456,4,Recon,20,402088,405257,3169
alpha_1p0_seed_456,4,Recon,21,405257,408579,3322
alpha_1p0_seed_456,4,Recon,22,408579,418847,10268
alpha_1p0_seed_456,4,Recon,23,418847,469012,50165
alpha_1p0_seed_456,4,Recon,24,469012,469875,863
alpha_1p0_seed_456,4,Recon,25,469875,492274,22399
alpha_1p0_seed_456,4,Recon,26,492274,519225,26951
alpha_1p0_seed_456,4,Recon,27,519225,529267,10042
alpha_1p0_seed_456,4,Recon,28,529267,539242,9975
alpha_1p0_seed_456,4,Recon,29,539242,545764,6522
alpha_1p0_seed_456,5,Spoofing,0,0,13215,13215
alpha_1p0_seed_456,5,Spoofing,1,13215,16156,2941
alpha_1p0_seed_456,5,Spoofing,2,16156,17441,1285
alpha_1p0_seed_456,5,Spoofing,3,17441,30003,12562
alpha_1p0_seed_456,5,Spoofing,4,30003,43506,13503
alpha_1p0_seed_456,5,Spoofing,5,43506,47220,3714
alpha_1p0_seed_456,5,Spoofing,6,47220,70364,23144
alpha_1p0_seed_456,5,Spoofing,7,70364,72141,1777
alpha_1p0_seed_456,5,Spoofing,8,72141,75740,3599
alpha_1p0_seed_456,5,Spoofing,9,75740,81067,5327
alpha_1p0_seed_456,5,Spoofing,10,81067,154004,72937
alpha_1p0_seed_456,5,Spoofing,11,154004,161268,7264
alpha_1p0_seed_456,5,Spoofing,12,161268,168808,7540
alpha_1p0_seed_456,5,Spoofing,13,168808,178284,9476
alpha_1p0_seed_456,5,Spoofing,14,178284,183528,5244
alpha_1p0_seed_456,5,Spoofing,15,183528,184495,967
alpha_1p0_seed_456,5,Spoofing,16,184495,193556,9061
alpha_1p0_seed_456,5,Spoofing,17,193556,199380,5824
alpha_1p0_seed_456,5,Spoofing,18,199380,204920,5540
alpha_1p0_seed_456,5,Spoofing,19,204920,210261,5341
alpha_1p0_seed_456,5,Spoofing,20,210261,210268,7
alpha_1p0_seed_456,5,Spoofing,21,210268,239700,29432
alpha_1p0_seed_456,5,Spoofing,22,239700,260107,20407
alpha_1p0_seed_456,5,Spoofing,23,260107,300276,40169
alpha_1p0_seed_456,5,Spoofing,24,300276,302212,1936
alpha_1p0_seed_456,5,Spoofing,25,302212,310233,8021
alpha_1p0_seed_456,5,Spoofing,26,310233,327383,17150
alpha_1p0_seed_456,5,Spoofing,27,327383,338394,11011
alpha_1p0_seed_456,5,Spoofing,28,338394,358194,19800
alpha_1p0_seed_456,5,Spoofing,29,358194,362726,4532
alpha_1p0_seed_456,6,Web,0,0,1240,1240
alpha_1p0_seed_456,6,Web,1,1240,1654,414
alpha_1p0_seed_456,6,Web,2,1654,1658,4
alpha_1p0_seed_456,6,Web,3,1658,1867,209
alpha_1p0_seed_456,6,Web,4,1867,4949,3082
alpha_1p0_seed_456,6,Web,5,4949,6214,1265
alpha_1p0_seed_456,6,Web,6,6214,8766,2552
alpha_1p0_seed_456,6,Web,7,8766,9218,452
alpha_1p0_seed_456,6,Web,8,9218,9417,199
alpha_1p0_seed_456,6,Web,9,9417,10059,642
alpha_1p0_seed_456,6,Web,10,10059,10824,765
alpha_1p0_seed_456,6,Web,11,10824,12262,1438
alpha_1p0_seed_456,6,Web,12,12262,12486,224
alpha_1p0_seed_456,6,Web,13,12486,12622,136
alpha_1p0_seed_456,6,Web,14,12622,13536,914
alpha_1p0_seed_456,6,Web,15,13536,13852,316
alpha_1p0_seed_456,6,Web,16,13852,13880,28
alpha_1p0_seed_456,6,Web,17,13880,14004,124
alpha_1p0_seed_456,6,Web,18,14004,14040,36
alpha_1p0_seed_456,6,Web,19,14040,14149,109
alpha_1p0_seed_456,6,Web,20,14149,14199,50
alpha_1p0_seed_456,6,Web,21,14199,14508,309
alpha_1p0_seed_456,6,Web,22,14508,15002,494
alpha_1p0_seed_456,6,Web,23,15002,17057,2055
alpha_1p0_seed_456,6,Web,24,17057,17544,487
alpha_1p0_seed_456,6,Web,25,17544,18168,624
alpha_1p0_seed_456,6,Web,26,18168,18578,410
alpha_1p0_seed_456,6,Web,27,18578,18769,191
alpha_1p0_seed_456,6,Web,28,18769,19130,361
alpha_1p0_seed_456,6,Web,29,19130,19688,558
alpha_1p0_seed_789,0,Benign,0,0,167,167
alpha_1p0_seed_789,0,Benign,1,167,5406,5239
alpha_1p0_seed_789,0,Benign,2,5406,73032,67626
alpha_1p0_seed_789,0,Benign,3,73032,85675,12643
alpha_1p0_seed_789,0,Benign,4,85675,89338,3663
alpha_1p0_seed_789,0,Benign,5,89338,104558,15220
alpha_1p0_seed_789,0,Benign,6,104558,127124,22566
alpha_1p0_seed_789,0,Benign,7,127124,127507,383
alpha_1p0_seed_789,0,Benign,8,127507,319962,192455
alpha_1p0_seed_789,0,Benign,9,319962,320822,860
alpha_1p0_seed_789,0,Benign,10,320822,334955,14133
alpha_1p0_seed_789,0,Benign,11,334955,338218,3263
alpha_1p0_seed_789,0,Benign,12,338218,349426,11208
alpha_1p0_seed_789,0,Benign,13,349426,349915,489
alpha_1p0_seed_789,0,Benign,14,349915,352917,3002
alpha_1p0_seed_789,0,Benign,15,352917,374202,21285
alpha_1p0_seed_789,0,Benign,16,374202,380618,6416
alpha_1p0_seed_789,0,Benign,17,380618,380968,350
alpha_1p0_seed_789,0,Benign,18,380968,525294,144326
alpha_1p0_seed_789,0,Benign,19,525294,535332,10038
alpha_1p0_seed_789,0,Benign,20,535332,599702,64370
alpha_1p0_seed_789,0,Benign,21,599702,619132,19430
alpha_1p0_seed_789,0,Benign,22,619132,623711,4579
alpha_1p0_seed_789,0,Benign,23,623711,655517,31806
alpha_1p0_seed_789,0,Benign,24,655517,692645,37128
alpha_1p0_seed_789,0,Benign,25,692645,699810,7165
alpha_1p0_seed_789,0,Benign,26,699810,769326,69516
alpha_1p0_seed_789,0,Benign,27,769326,861243,91917
alpha_1p0_seed_789,0,Benign,28,861243,862002,759
alpha_1p0_seed_789,0,Benign,29,862002,874262,12260
alpha_1p0_seed_789,1,Brute Force,0,0,14,14
alpha_1p0_seed_789,1,Brute Force,1,14,14,0
alpha_1p0_seed_789,1,Brute Force,2,14,41,27
alpha_1p0_seed_789,1,Brute Force,3,41,84,43
alpha_1p0_seed_789,1,Brute Force,4,84,112,28
alpha_1p0_seed_789,1,Brute Force,5,112,163,51
alpha_1p0_seed_789,1,Brute Force,6,163,403,240
alpha_1p0_seed_789,1,Brute Force,7,403,548,145
alpha_1p0_seed_789,1,Brute Force,8,548,3464,2916
alpha_1p0_seed_789,1,Brute Force,9,3464,3574,110
alpha_1p0_seed_789,1,Brute Force,10,3574,3612,38
alpha_1p0_seed_789,1,Brute Force,11,3612,3626,14
alpha_1p0_seed_789,1,Brute Force,12,3626,3655,29
alpha_1p0_seed_789,1,Brute Force,13,3655,3692,37
alpha_1p0_seed_789,1,Brute Force,14,3692,3952,260
alpha_1p0_seed_789,1,Brute Force,15,3952,4408,456
alpha_1p0_seed_789,1,Brute Force,16,4408,4450,42
alpha_1p0_seed_789,1,Brute Force,17,4450,4472,22
alpha_1p0_seed_789,1,Brute Force,18,4472,6235,1763
alpha_1p0_seed_789,1,Brute Force,19,6235,6250,15
alpha_1p0_seed_789,1,Brute Force,20,6250,6294,44
alpha_1p0_seed_789,1,Brute Force,21,6294,6343,49
alpha_1p0_seed_789,1,Brute Force,22,6343,6404,61
alpha_1p0_seed_789,1,Brute Force,23,6404,6489,85
alpha_1p0_seed_789,1,Brute Force,24,6489,6562,73
alpha_1p0_seed_789,1,Brute Force,25,6562,6586,24
alpha_1p0_seed_789,1,Brute Force,26,6586,9567,2981
alpha_1p0_seed_789,1,Brute Force,27,9567,10311,744
alpha_1p0_seed_789,1,Brute Force,28,10311,10419,108
alpha_1p0_seed_789,1,Brute Force,29,10419,10436,17
alpha_1p0_seed_789,2,DoS_DDoS,0,0,544282,544282
alpha_1p0_seed_789,2,DoS_DDoS,1,544282,1029653,485371
alpha_1p0_seed_789,2,DoS_DDoS,2,1029653,1504687,475034
alpha_1p0_seed_789,2,DoS_DDoS,3,1504687,1861164,356477
alpha_1p0_seed_789,2,DoS_DDoS,4,1861164,2396007,534843
alpha_1p0_seed_789,2,DoS_DDoS,5,2396007,2890145,494138
alpha_1p0_seed_789,2,DoS_DDoS,6,2890145,3172373,282228
alpha_1p0_seed_789,2,DoS_DDoS,7,3172373,3683585,511212
alpha_1p0_seed_789,2,DoS_DDoS,8,3683585,3955011,271426
alpha_1p0_seed_789,2,DoS_DDoS,9,3955011,4501637,546626
alpha_1p0_seed_789,2,DoS_DDoS,10,4501637,4957448,455811
alpha_1p0_seed_789,2,DoS_DDoS,11,4957448,5491089,533641
alpha_1p0_seed_789,2,DoS_DDoS,12,5491089,5863711,372622
alpha_1p0_seed_789,2,DoS_DDoS,13,5863711,6394317,530606
alpha_1p0_seed_789,2,DoS_DDoS,14,6394317,6921619,527302
alpha_1p0_seed_789,2,DoS_DDoS,15,6921619,7347039,425420
alpha_1p0_seed_789,2,DoS_DDoS,16,7347039,7887596,540557
alpha_1p0_seed_789,2,DoS_DDoS,17,7887596,8395155,507559
alpha_1p0_seed_789,2,DoS_DDoS,18,8395155,8658803,263648
alpha_1p0_seed_789,2,DoS_DDoS,19,8658803,9193888,535085
alpha_1p0_seed_789,2,DoS_DDoS,20,9193888,9648446,454558
alpha_1p0_seed_789,2,DoS_DDoS,21,9648446,9994271,345825
alpha_1p0_seed_789,2,DoS_DDoS,22,9994271,10525122,530851
alpha_1p0_seed_789,2,DoS_DDoS,23,10525122,10810939,285817
alpha_1p0_seed_789,2,DoS_DDoS,24,10810939,11283464,472525
alpha_1p0_seed_789,2,DoS_DDoS,25,11283464,11755766,472302
alpha_1p0_seed_789,2,DoS_DDoS,26,11755766,11866836,111070
alpha_1p0_seed_789,2,DoS_DDoS,27,11866836,12063951,197115
alpha_1p0_seed_789,2,DoS_DDoS,28,12063951,12516277,452326
alpha_1p0_seed_789,2,DoS_DDoS,29,12516277,12773255,256978
alpha_1p0_seed_789,3,Mirai,0,0,1073,1073
alpha_1p0_seed_789,3,Mirai,1,1073,6197,5124
alpha_1p0_seed_789,3,Mirai,2,6197,11028,4831
alpha_1p0_seed_789,3,Mirai,3,11028,185283,174255
alpha_1p0_seed_789,3,Mirai,4,185283,193163,7880
alpha_1p0_seed_789,3,Mirai,5,193163,232396,39233
alpha_1p0_seed_789,3,Mirai,6,232396,438847,206451
alpha_1p0_seed_789,3,Mirai,7,438847,461408,22561
alpha_1p0_seed_789,3,Mirai,8,461408,516179,54771
alpha_1p0_seed_789,3,Mirai,9,516179,517552,1373
alpha_1p0_seed_789,3,Mirai,10,517552,596008,78456
alpha_1p0_seed_789,3,Mirai,11,596008,609066,13058
alpha_1p0_seed_789,3,Mirai,12,609066,715592,106526
alpha_1p0_seed_789,3,Mirai,13,715592,730078,14486
alpha_1p0_seed_789,3,Mirai,14,730078,748379,18301
alpha_1p0_seed_789,3,Mirai,15,748379,825796,77417
alpha_1p0_seed_789,3,Mirai,16,825796,827687,1891
alpha_1p0_seed_789,3,Mirai,17,827687,841302,13615
alpha_1p0_seed_789,3,Mirai,18,841302,923780,82478
alpha_1p0_seed_789,3,Mirai,19,923780,924682,902
alpha_1p0_seed_789,3,Mirai,20,924682,955519,30837
alpha_1p0_seed_789,3,Mirai,21,955519,1121178,165659
alpha_1p0_seed_789,3,Mirai,22,1121178,1127276,6098
alpha_1p0_seed_789,3,Mirai,23,1127276,1335957,208681
alpha_1p0_seed_789,3,Mirai,24,1335957,1370903,34946
alpha_1p0_seed_789,3,Mirai,25,1370903,1442023,71120
alpha_1p0_seed_789,3,Mirai,26,1442023,1571892,129869
alpha_1p0_seed_789,3,Mirai,27,1571892,1799246,227354
alpha_1p0_seed_789,3,Mirai,28,1799246,1890986,91740
alpha_1p0_seed_789,3,Mirai,29,1890986,1963693,72707
alpha_1p0_seed_789,4,Recon,0,0,2352,2352
alpha_1p0_seed_789,4,Recon,1,2352,56000,53648
alpha_1p0_seed_789,4,Recon,2,56000,57871,1871
alpha_1p0_seed_789,4,Recon,3,57871,63750,5879
alpha_1p0_seed_789,4,Recon,4,63750,65007,1257
