outer_fold,outer_test_subject,alpha,global_client_id,class_index,activity_name,windows
3,105,0.1,subject102_client2,3,walking,228
3,105,0.1,subject102_client2,4,running,0
3,105,0.1,subject102_client2,5,cycling,0
3,105,0.1,subject102_client2,6,Nordic walking,121
3,105,0.1,subject102_client2,7,ascending stairs,119
3,105,0.1,subject102_client2,8,descending stairs,0
3,105,0.1,subject102_client2,9,vacuum cleaning,2
3,105,0.1,subject102_client2,10,ironing,22
3,105,0.1,subject102_client2,11,rope jumping,3
3,105,0.1,subject102_client3,0,lying,27
3,105,0.1,subject102_client3,1,sitting,173
3,105,0.1,subject102_client3,2,standing,15
3,105,0.1,subject102_client3,3,walking,1
3,105,0.1,subject102_client3,4,running,66
3,105,0.1,subject102_client3,5,cycling,49
3,105,0.1,subject102_client3,6,Nordic walking,107
3,105,0.1,subject102_client3,7,ascending stairs,0
3,105,0.1,subject102_client3,8,descending stairs,0
3,105,0.1,subject102_client3,9,vacuum cleaning,0
3,105,0.1,subject102_client3,10,ironing,0
3,105,0.1,subject102_client3,11,rope jumping,0
3,105,0.1,subject103_client0,0,lying,0
3,105,0.1,subject103_client0,1,sitting,0
3,105,0.1,subject103_client0,2,standing,0
3,105,0.1,subject103_client0,3,walking,129
3,105,0.1,subject103_client0,4,running,0
3,105,0.1,subject103_client0,5,cycling,0
3,105,0.1,subject103_client0,6,Nordic walking,0
3,105,0.1,subject103_client0,7,ascending stairs,78
3,105,0.1,subject103_client0,8,descending stairs,0
3,105,0.1,subject103_client0,9,vacuum cleaning,131
3,105,0.1,subject103_client0,10,ironing,216
3,105,0.1,subject103_client0,11,rope jumping,0
3,105,0.1,subject103_client1,0,lying,0
3,105,0.1,subject103_client1,1,sitting,223
3,105,0.1,subject103_client1,2,standing,0
3,105,0.1,subject103_client1,3,walking,49
3,105,0.1,subject103_client1,4,running,0
3,105,0.1,subject103_client1,5,cycling,0
3,105,0.1,subject103_client1,6,Nordic walking,0
3,105,0.1,subject103_client1,7,ascending stairs,0
3,105,0.1,subject103_client1,8,descending stairs,0
3,105,0.1,subject103_client1,9,vacuum cleaning,23
3,105,0.1,subject103_client1,10,ironing,0
3,105,0.1,subject103_client1,11,rope jumping,0
3,105,0.1,subject103_client2,0,lying,171
3,105,0.1,subject103_client2,1,sitting,0
3,105,0.1,subject103_client2,2,standing,0
3,105,0.1,subject103_client2,3,walking,18
3,105,0.1,subject103_client2,4,running,0
3,105,0.1,subject103_client2,5,cycling,0
3,105,0.1,subject103_client2,6,Nordic walking,0
3,105,0.1,subject103_client2,7,ascending stairs,0
3,105,0.1,subject103_client2,8,descending stairs,36
3,105,0.1,subject103_client2,9,vacuum cleaning,1
3,105,0.1,subject103_client2,10,ironing,0
3,105,0.1,subject103_client2,11,rope jumping,0
3,105,0.1,subject103_client3,0,lying,0
3,105,0.1,subject103_client3,1,sitting,0
3,105,0.1,subject103_client3,2,standing,159
3,105,0.1,subject103_client3,3,walking,26
3,105,0.1,subject103_client3,4,running,0
3,105,0.1,subject103_client3,5,cycling,0
3,105,0.1,subject103_client3,6,Nordic walking,0
3,105,0.1,subject103_client3,7,ascending stairs,0
3,105,0.1,subject103_client3,8,descending stairs,77
3,105,0.1,subject103_client3,9,vacuum cleaning,0
3,105,0.1,subject103_client3,10,ironing,0
3,105,0.1,subject103_client3,11,rope jumping,0
3,105,0.1,subject104_client0,0,lying,162
3,105,0.1,subject104_client0,1,sitting,80
3,105,0.1,subject104_client0,2,standing,192
3,105,0.1,subject104_client0,3,walking,0
3,105,0.1,subject104_client0,4,running,0
3,105,0.1,subject104_client0,5,cycling,0
3,105,0.1,subject104_client0,6,Nordic walking,211
3,105,0.1,subject104_client0,7,ascending stairs,39
3,105,0.1,subject104_client0,8,descending stairs,0
3,105,0.1,subject104_client0,9,vacuum cleaning,0
3,105,0.1,subject104_client0,10,ironing,194
3,105,0.1,subject104_client0,11,rope jumping,0
3,105,0.1,subject104_client1,0,lying,16
3,105,0.1,subject104_client1,1,sitting,0
3,105,0.1,subject104_client1,2,standing,0
3,105,0.1,subject104_client1,3,walking,248
3,105,0.1,subject104_client1,4,running,0
3,105,0.1,subject104_client1,5,cycling,54
3,105,0.1,subject104_client1,6,Nordic walking,0
3,105,0.1,subject104_client1,7,ascending stairs,0
3,105,0.1,subject104_client1,8,descending stairs,96
3,105,0.1,subject104_client1,9,vacuum cleaning,1
3,105,0.1,subject104_client1,10,ironing,0
3,105,0.1,subject104_client1,11,rope jumping,0
3,105,0.1,subject104_client2,0,lying,0
3,105,0.1,subject104_client2,1,sitting,3
3,105,0.1,subject104_client2,2,standing,0
3,105,0.1,subject104_client2,3,walking,0
3,105,0.1,subject104_client2,4,running,0
3,105,0.1,subject104_client2,5,cycling,0
3,105,0.1,subject104_client2,6,Nordic walking,0
3,105,0.1,subject104_client2,7,ascending stairs,0
3,105,0.1,subject104_client2,8,descending stairs,12
3,105,0.1,subject104_client2,9,vacuum cleaning,153
3,105,0.1,subject104_client2,10,ironing,0
3,105,0.1,subject104_client2,11,rope jumping,0
3,105,0.1,subject104_client3,0,lying,0
3,105,0.1,subject104_client3,1,sitting,113
3,105,0.1,subject104_client3,2,standing,0
3,105,0.1,subject104_client3,3,walking,0
3,105,0.1,subject104_client3,4,running,0
3,105,0.1,subject104_client3,5,cycling,121
3,105,0.1,subject104_client3,6,Nordic walking,2
3,105,0.1,subject104_client3,7,ascending stairs,87
3,105,0.1,subject104_client3,8,descending stairs,0
3,105,0.1,subject104_client3,9,vacuum cleaning,0
3,105,0.1,subject104_client3,10,ironing,0
3,105,0.1,subject104_client3,11,rope jumping,0
3,105,0.1,subject106_client0,0,lying,168
3,105,0.1,subject106_client0,1,sitting,0
3,105,0.1,subject106_client0,2,standing,0
3,105,0.1,subject106_client0,3,walking,0
3,105,0.1,subject106_client0,4,running,0
3,105,0.1,subject106_client0,5,cycling,0
3,105,0.1,subject106_client0,6,Nordic walking,207
3,105,0.1,subject106_client0,7,ascending stairs,7
3,105,0.1,subject106_client0,8,descending stairs,0
3,105,0.1,subject106_client0,9,vacuum cleaning,0
3,105,0.1,subject106_client0,10,ironing,0
3,105,0.1,subject106_client0,11,rope jumping,0
3,105,0.1,subject106_client1,0,lying,0
3,105,0.1,subject106_client1,1,sitting,0
3,105,0.1,subject106_client1,2,standing,1
3,105,0.1,subject106_client1,3,walking,0
3,105,0.1,subject106_client1,4,running,5
3,105,0.1,subject106_client1,5,cycling,159
3,105,0.1,subject106_client1,6,Nordic walking,0
3,105,0.1,subject106_client1,7,ascending stairs,11
3,105,0.1,subject106_client1,8,descending stairs,0
3,105,0.1,subject106_client1,9,vacuum cleaning,0
3,105,0.1,subject106_client1,10,ironing,0
3,105,0.1,subject106_client1,11,rope jumping,0
3,105,0.1,subject106_client2,0,lying,12
3,105,0.1,subject106_client2,1,sitting,6
3,105,0.1,subject106_client2,2,standing,187
3,105,0.1,subject106_client2,3,walking,0
3,105,0.1,subject106_client2,4,running,171
3,105,0.1,subject106_client2,5,cycling,0
3,105,0.1,subject106_client2,6,Nordic walking,0
3,105,0.1,subject106_client2,7,ascending stairs,0
3,105,0.1,subject106_client2,8,descending stairs,85
3,105,0.1,subject106_client2,9,vacuum cleaning,0
3,105,0.1,subject106_client2,10,ironing,0
3,105,0.1,subject106_client2,11,rope jumping,0
3,105,0.1,subject106_client3,0,lying,0
3,105,0.1,subject106_client3,1,sitting,172
3,105,0.1,subject106_client3,2,standing,0
3,105,0.1,subject106_client3,3,walking,199
3,105,0.1,subject106_client3,4,running,0
3,105,0.1,subject106_client3,5,cycling,0
3,105,0.1,subject106_client3,6,Nordic walking,0
3,105,0.1,subject106_client3,7,ascending stairs,81
3,105,0.1,subject106_client3,8,descending stairs,0
3,105,0.1,subject106_client3,9,vacuum cleaning,163
3,105,0.1,subject106_client3,10,ironing,292
3,105,0.1,subject106_client3,11,rope jumping,1
3,105,0.1,subject107_client0,0,lying,0
3,105,0.1,subject107_client0,1,sitting,0
3,105,0.1,subject107_client0,2,standing,0
3,105,0.1,subject107_client0,3,walking,0
3,105,0.1,subject107_client0,4,running,0
3,105,0.1,subject107_client0,5,cycling,0
3,105,0.1,subject107_client0,6,Nordic walking,82
3,105,0.1,subject107_client0,7,ascending stairs,133
3,105,0.1,subject107_client0,8,descending stairs,1
3,105,0.1,subject107_client0,9,vacuum cleaning,1
3,105,0.1,subject107_client0,10,ironing,0
3,105,0.1,subject107_client0,11,rope jumping,0
3,105,0.1,subject107_client1,0,lying,14
3,105,0.1,subject107_client1,1,sitting,0
3,105,0.1,subject107_client1,2,standing,129
3,105,0.1,subject107_client1,3,walking,0
3,105,0.1,subject107_client1,4,running,2
3,105,0.1,subject107_client1,5,cycling,173
3,105,0.1,subject107_client1,6,Nordic walking,0
3,105,0.1,subject107_client1,7,ascending stairs,0
3,105,0.1,subject107_client1,8,descending stairs,0
3,105,0.1,subject107_client1,9,vacuum cleaning,3
3,105,0.1,subject107_client1,10,ironing,0
3,105,0.1,subject107_client1,11,rope jumping,0
3,105,0.1,subject107_client2,0,lying,0
3,105,0.1,subject107_client2,1,sitting,81
3,105,0.1,subject107_client2,2,standing,70
3,105,0.1,subject107_client2,3,walking,0
3,105,0.1,subject107_client2,4,running,24
3,105,0.1,subject107_client2,5,cycling,2
3,105,0.1,subject107_client2,6,Nordic walking,15
3,105,0.1,subject107_client2,7,ascending stairs,0
3,105,0.1,subject107_client2,8,descending stairs,5
3,105,0.1,subject107_client2,9,vacuum cleaning,11
3,105,0.1,subject107_client2,10,ironing,216
3,105,0.1,subject107_client2,11,rope jumping,0
3,105,0.1,subject107_client3,0,lying,184
3,105,0.1,subject107_client3,1,sitting,12
3,105,0.1,subject107_client3,2,standing,0
3,105,0.1,subject107_client3,3,walking,262
3,105,0.1,subject107_client3,4,running,0
3,105,0.1,subject107_client3,5,cycling,0
3,105,0.1,subject107_client3,6,Nordic walking,124
3,105,0.1,subject107_client3,7,ascending stairs,1
3,105,0.1,subject107_client3,8,descending stairs,80
3,105,0.1,subject107_client3,9,vacuum cleaning,149
3,105,0.1,subject107_client3,10,ironing,12
3,105,0.1,subject107_client3,11,rope jumping,0
3,105,0.1,subject108_client0,0,lying,0
3,105,0.1,subject108_client0,1,sitting,0
3,105,0.1,subject108_client0,2,standing,23
3,105,0.1,subject108_client0,3,walking,46
3,105,0.1,subject108_client0,4,running,0
3,105,0.1,subject108_client0,5,cycling,198
3,105,0.1,subject108_client0,6,Nordic walking,0
3,105,0.1,subject108_client0,7,ascending stairs,0
3,105,0.1,subject108_client0,8,descending stairs,14
3,105,0.1,subject108_client0,9,vacuum cleaning,167
3,105,0.1,subject108_client0,10,ironing,47
3,105,0.1,subject108_client0,11,rope jumping,67
3,105,0.1,subject108_client1,0,lying,0
3,105,0.1,subject108_client1,1,sitting,177
3,105,0.1,subject108_client1,2,standing,0
3,105,0.1,subject108_client1,3,walking,0
3,105,0.1,subject108_client1,4,running,126
3,105,0.1,subject108_client1,5,cycling,0
3,105,0.1,subject108_client1,6,Nordic walking,0
3,105,0.1,subject108_client1,7,ascending stairs,0
3,105,0.1,subject108_client1,8,descending stairs,51
3,105,0.1,subject108_client1,9,vacuum cleaning,0
3,105,0.1,subject108_client1,10,ironing,0
3,105,0.1,subject108_client1,11,rope jumping,0
3,105,0.1,subject108_client2,0,lying,164
3,105,0.1,subject108_client2,1,sitting,0
3,105,0.1,subject108_client2,2,standing,171
3,105,0.1,subject108_client2,3,walking,0
3,105,0.1,subject108_client2,4,running,1
3,105,0.1,subject108_client2,5,cycling,0
3,105,0.1,subject108_client2,6,Nordic walking,20
3,105,0.1,subject108_client2,7,ascending stairs,4
3,105,0.1,subject108_client2,8,descending stairs,5
3,105,0.1,subject108_client2,9,vacuum cleaning,20
3,105,0.1,subject108_client2,10,ironing,208
3,105,0.1,subject108_client2,11,rope jumping,0
3,105,0.1,subject108_client3,0,lying,22
3,105,0.1,subject108_client3,1,sitting,0
3,105,0.1,subject108_client3,2,standing,0
3,105,0.1,subject108_client3,3,walking,198
3,105,0.1,subject108_client3,4,running,0
3,105,0.1,subject108_client3,5,cycling,0
3,105,0.1,subject108_client3,6,Nordic walking,202
3,105,0.1,subject108_client3,7,ascending stairs,84
3,105,0.1,subject108_client3,8,descending stairs,0
3,105,0.1,subject108_client3,9,vacuum cleaning,0
3,105,0.1,subject108_client3,10,ironing,0
3,105,0.1,subject108_client3,11,rope jumping,0
4,106,1.0,subject101_client0,0,lying,74
4,106,1.0,subject101_client0,1,sitting,113
4,106,1.0,subject101_client0,2,standing,85
4,106,1.0,subject101_client0,3,walking,9
4,106,1.0,subject101_client0,4,running,14
4,106,1.0,subject101_client0,5,cycling,9
4,106,1.0,subject101_client0,6,Nordic walking,47
4,106,1.0,subject101_client0,7,ascending stairs,104
4,106,1.0,subject101_client0,8,descending stairs,2
4,106,1.0,subject101_client0,9,vacuum cleaning,62
4,106,1.0,subject101_client0,10,ironing,73
4,106,1.0,subject101_client0,11,rope jumping,21
4,106,1.0,subject101_client1,0,lying,14
4,106,1.0,subject101_client1,1,sitting,23
4,106,1.0,subject101_client1,2,standing,21
4,106,1.0,subject101_client1,3,walking,23
4,106,1.0,subject101_client1,4,running,37
4,106,1.0,subject101_client1,5,cycling,2
4,106,1.0,subject101_client1,6,Nordic walking,36
4,106,1.0,subject101_client1,7,ascending stairs,3
4,106,1.0,subject101_client1,8,descending stairs,36
4,106,1.0,subject101_client1,9,vacuum cleaning,23
4,106,1.0,subject101_client1,10,ironing,70
4,106,1.0,subject101_client1,11,rope jumping,20
4,106,1.0,subject101_client2,0,lying,104
4,106,1.0,subject101_client2,1,sitting,37
4,106,1.0,subject101_client2,2,standing,53
4,106,1.0,subject101_client2,3,walking,5
4,106,1.0,subject101_client2,4,running,88
4,106,1.0,subject101_client2,5,cycling,116
4,106,1.0,subject101_client2,6,Nordic walking,10
4,106,1.0,subject101_client2,7,ascending stairs,6
4,106,1.0,subject101_client2,8,descending stairs,29
4,106,1.0,subject101_client2,9,vacuum cleaning,43
4,106,1.0,subject101_client2,10,ironing,11
4,106,1.0,subject101_client2,11,rope jumping,40
4,106,1.0,subject101_client3,0,lying,16
4,106,1.0,subject101_client3,1,sitting,6
4,106,1.0,subject101_client3,2,standing,6
4,106,1.0,subject101_client3,3,walking,132
4,106,1.0,subject101_client3,4,running,23
4,106,1.0,subject101_client3,5,cycling,53
4,106,1.0,subject101_client3,6,Nordic walking,61
4,106,1.0,subject101_client3,7,ascending stairs,5
4,106,1.0,subject101_client3,8,descending stairs,43
4,106,1.0,subject101_client3,9,vacuum cleaning,47
4,106,1.0,subject101_client3,10,ironing,26
4,106,1.0,subject101_client3,11,rope jumping,15
4,106,1.0,subject102_client0,0,lying,56
4,106,1.0,subject102_client0,1,sitting,38
4,106,1.0,subject102_client0,2,standing,29
4,106,1.0,subject102_client0,3,walking,18
4,106,1.0,subject102_client0,4,running,6
4,106,1.0,subject102_client0,5,cycling,38
4,106,1.0,subject102_client0,6,Nordic walking,16
4,106,1.0,subject102_client0,7,ascending stairs,46
4,106,1.0,subject102_client0,8,descending stairs,35
4,106,1.0,subject102_client0,9,vacuum cleaning,43
4,106,1.0,subject102_client0,10,ironing,74
4,106,1.0,subject102_client0,11,rope jumping,43
4,106,1.0,subject102_client1,0,lying,92
4,106,1.0,subject102_client1,1,sitting,47
4,106,1.0,subject102_client1,2,standing,61
4,106,1.0,subject102_client1,3,walking,26
4,106,1.0,subject102_client1,4,running,21
4,106,1.0,subject102_client1,5,cycling,30
4,106,1.0,subject102_client1,6,Nordic walking,140
4,106,1.0,subject102_client1,7,ascending stairs,30
4,106,1.0,subject102_client1,8,descending stairs,72
4,106,1.0,subject102_client1,9,vacuum cleaning,3
4,106,1.0,subject102_client1,10,ironing,75
4,106,1.0,subject102_client1,11,rope jumping,16
4,106,1.0,subject102_client2,0,lying,17
4,106,1.0,subject102_client2,1,sitting,74
4,106,1.0,subject102_client2,2,standing,43
4,106,1.0,subject102_client2,3,walking,120
4,106,1.0,subject102_client2,4,running,34
4,106,1.0,subject102_client2,5,cycling,25
4,106,1.0,subject102_client2,6,Nordic walking,3
4,106,1.0,subject102_client2,7,ascending stairs,43
4,106,1.0,subject102_client2,8,descending stairs,2
4,106,1.0,subject102_client2,9,vacuum cleaning,12
4,106,1.0,subject102_client2,10,ironing,12
4,106,1.0,subject102_client2,11,rope jumping,15
4,106,1.0,subject102_client3,0,lying,14
4,106,1.0,subject102_client3,1,sitting,11
4,106,1.0,subject102_client3,2,standing,62
4,106,1.0,subject102_client3,3,walking,86
4,106,1.0,subject102_client3,4,running,7
4,106,1.0,subject102_client3,5,cycling,99
4,106,1.0,subject102_client3,6,Nordic walking,69
4,106,1.0,subject102_client3,7,ascending stairs,11
4,106,1.0,subject102_client3,8,descending stairs,3
4,106,1.0,subject102_client3,9,vacuum cleaning,99
4,106,1.0,subject102_client3,10,ironing,60
4,106,1.0,subject102_client3,11,rope jumping,25
4,106,1.0,subject103_client0,0,lying,85
4,106,1.0,subject103_client0,1,sitting,38
4,106,1.0,subject103_client0,2,standing,102
4,106,1.0,subject103_client0,3,walking,85
4,106,1.0,subject103_client0,4,running,0
4,106,1.0,subject103_client0,5,cycling,0
4,106,1.0,subject103_client0,6,Nordic walking,0
4,106,1.0,subject103_client0,7,ascending stairs,7
4,106,1.0,subject103_client0,8,descending stairs,2
4,106,1.0,subject103_client0,9,vacuum cleaning,51
4,106,1.0,subject103_client0,10,ironing,191
4,106,1.0,subject103_client0,11,rope jumping,0
4,106,1.0,subject103_client1,0,lying,53
4,106,1.0,subject103_client1,1,sitting,12
4,106,1.0,subject103_client1,2,standing,5
4,106,1.0,subject103_client1,3,walking,14
4,106,1.0,subject103_client1,4,running,0
4,106,1.0,subject103_client1,5,cycling,0
4,106,1.0,subject103_client1,6,Nordic walking,0
4,106,1.0,subject103_client1,7,ascending stairs,0
4,106,1.0,subject103_client1,8,descending stairs,51
4,106,1.0,subject103_client1,9,vacuum cleaning,79
4,106,1.0,subject103_client1,10,ironing,1
4,106,1.0,subject103_client1,11,rope jumping,0
4,106,1.0,subject103_client2,0,lying,2
4,106,1.0,subject103_client2,1,sitting,62
4,106,1.0,subject103_client2,2,standing,32
4,106,1.0,subject103_client2,3,walking,39
4,106,1.0,subject103_client2,4,running,0
4,106,1.0,subject103_client2,5,cycling,0
4,106,1.0,subject103_client2,6,Nordic walking,0
4,106,1.0,subject103_client2,7,ascending stairs,8
4,106,1.0,subject103_client2,8,descending stairs,41
4,106,1.0,subject103_client2,9,vacuum cleaning,2
4,106,1.0,subject103_client2,10,ironing,17
4,106,1.0,subject103_client2,11,rope jumping,0
4,106,1.0,subject103_client3,0,lying,28
4,106,1.0,subject103_client3,1,sitting,108
4,106,1.0,subject103_client3,2,standing,17
4,106,1.0,subject103_client3,3,walking,84
4,106,1.0,subject103_client3,4,running,0
4,106,1.0,subject103_client3,5,cycling,0
4,106,1.0,subject103_client3,6,Nordic walking,0
4,106,1.0,subject103_client3,7,ascending stairs,61
4,106,1.0,subject103_client3,8,descending stairs,18
4,106,1.0,subject103_client3,9,vacuum cleaning,22
4,106,1.0,subject103_client3,10,ironing,5
4,106,1.0,subject103_client3,11,rope jumping,0
4,106,1.0,subject104_client0,0,lying,15
4,106,1.0,subject104_client0,1,sitting,10
4,106,1.0,subject104_client0,2,standing,43
4,106,1.0,subject104_client0,3,walking,154
4,106,1.0,subject104_client0,4,running,0
4,106,1.0,subject104_client0,5,cycling,90
4,106,1.0,subject104_client0,6,Nordic walking,52
4,106,1.0,subject104_client0,7,ascending stairs,36
4,106,1.0,subject104_client0,8,descending stairs,0
4,106,1.0,subject104_client0,9,vacuum cleaning,36
4,106,1.0,subject104_client0,10,ironing,57
4,106,1.0,subject104_client0,11,rope jumping,0
4,106,1.0,subject104_client1,0,lying,9
4,106,1.0,subject104_client1,1,sitting,84
4,106,1.0,subject104_client1,2,standing,96
4,106,1.0,subject104_client1,3,walking,3
4,106,1.0,subject104_client1,4,running,0
4,106,1.0,subject104_client1,5,cycling,18
4,106,1.0,subject104_client1,6,Nordic walking,1
4,106,1.0,subject104_client1,7,ascending stairs,47
4,106,1.0,subject104_client1,8,descending stairs,58
4,106,1.0,subject104_client1,9,vacuum cleaning,8
4,106,1.0,subject104_client1,10,ironing,47
4,106,1.0,subject104_client1,11,rope jumping,0
4,106,1.0,subject104_client2,0,lying,108
4,106,1.0,subject104_client2,1,sitting,34
4,106,1.0,subject104_client2,2,standing,23
4,106,1.0,subject104_client2,3,walking,45
4,106,1.0,subject104_client2,4,running,0
4,106,1.0,subject104_client2,5,cycling,44
4,106,1.0,subject104_client2,6,Nordic walking,68
4,106,1.0,subject104_client2,7,ascending stairs,16
4,106,1.0,subject104_client2,8,descending stairs,9
4,106,1.0,subject104_client2,9,vacuum cleaning,102
4,106,1.0,subject104_client2,10,ironing,16
4,106,1.0,subject104_client2,11,rope jumping,0
4,106,1.0,subject104_client3,0,lying,44
4,106,1.0,subject104_client3,1,sitting,67
4,106,1.0,subject104_client3,2,standing,27
4,106,1.0,subject104_client3,3,walking,43
4,106,1.0,subject104_client3,4,running,0
4,106,1.0,subject104_client3,5,cycling,21
4,106,1.0,subject104_client3,6,Nordic walking,90
4,106,1.0,subject104_client3,7,ascending stairs,25
4,106,1.0,subject104_client3,8,descending stairs,40
4,106,1.0,subject104_client3,9,vacuum cleaning,6
4,106,1.0,subject104_client3,10,ironing,71
4,106,1.0,subject104_client3,11,rope jumping,0
4,106,1.0,subject105_client0,0,lying,106
4,106,1.0,subject105_client0,1,sitting,24
4,106,1.0,subject105_client0,2,standing,73
4,106,1.0,subject105_client0,3,walking,71
4,106,1.0,subject105_client0,4,running,22
4,106,1.0,subject105_client0,5,cycling,78
4,106,1.0,subject105_client0,6,Nordic walking,56
4,106,1.0,subject105_client0,7,ascending stairs,32
4,106,1.0,subject105_client0,8,descending stairs,13
4,106,1.0,subject105_client0,9,vacuum cleaning,75
4,106,1.0,subject105_client0,10,ironing,44
4,106,1.0,subject105_client0,11,rope jumping,3
4,106,1.0,subject105_client1,0,lying,11
4,106,1.0,subject105_client1,1,sitting,66
4,106,1.0,subject105_client1,2,standing,18
4,106,1.0,subject105_client1,3,walking,79
4,106,1.0,subject105_client1,4,running,70
4,106,1.0,subject105_client1,5,cycling,12
4,106,1.0,subject105_client1,6,Nordic walking,58
4,106,1.0,subject105_client1,7,ascending stairs,49
4,106,1.0,subject105_client1,8,descending stairs,24
4,106,1.0,subject105_client1,9,vacuum cleaning,49
4,106,1.0,subject105_client1,10,ironing,84
4,106,1.0,subject105_client1,11,rope jumping,3
4,106,1.0,subject105_client2,0,lying,1
4,106,1.0,subject105_client2,1,sitting,23
4,106,1.0,subject105_client2,2,standing,1
4,106,1.0,subject105_client2,3,walking,69
4,106,1.0,subject105_client2,4,running,59
4,106,1.0,subject105_client2,5,cycling,20
4,106,1.0,subject105_client2,6,Nordic walking,29
4,106,1.0,subject105_client2,7,ascending stairs,9
4,106,1.0,subject105_client2,8,descending stairs,52
4,106,1.0,subject105_client2,9,vacuum cleaning,43
4,106,1.0,subject105_client2,10,ironing,37
4,106,1.0,subject105_client2,11,rope jumping,39
4,106,1.0,subject105_client3,0,lying,63
4,106,1.0,subject105_client3,1,sitting,92
4,106,1.0,subject105_client3,2,standing,76
4,106,1.0,subject105_client3,3,walking,27
4,106,1.0,subject105_client3,4,running,37
4,106,1.0,subject105_client3,5,cycling,78
4,106,1.0,subject105_client3,6,Nordic walking,58
4,106,1.0,subject105_client3,7,ascending stairs,15
4,106,1.0,subject105_client3,8,descending stairs,4
4,106,1.0,subject105_client3,9,vacuum cleaning,19
4,106,1.0,subject105_client3,10,ironing,89
4,106,1.0,subject105_client3,11,rope jumping,11
4,106,1.0,subject107_client0,0,lying,5
4,106,1.0,subject107_client0,1,sitting,51
4,106,1.0,subject107_client0,2,standing,38
4,106,1.0,subject107_client0,3,walking,7
4,106,1.0,subject107_client0,4,running,4
4,106,1.0,subject107_client0,5,cycling,1
4,106,1.0,subject107_client0,6,Nordic walking,20
4,106,1.0,subject107_client0,7,ascending stairs,19
4,106,1.0,subject107_client0,8,descending stairs,62
4,106,1.0,subject107_client0,9,vacuum cleaning,0
4,106,1.0,subject107_client0,10,ironing,47
4,106,1.0,subject107_client0,11,rope jumping,0
4,106,1.0,subject107_client1,0,lying,56
4,106,1.0,subject107_client1,1,sitting,10
4,106,1.0,subject107_client1,2,standing,22
4,106,1.0,subject107_client1,3,walking,142
4,106,1.0,subject107_client1,4,running,8
4,106,1.0,subject107_client1,5,cycling,9
4,106,1.0,subject107_client1,6,Nordic walking,39
4,106,1.0,subject107_client1,7,ascending stairs,2
4,106,1.0,subject107_client1,8,descending stairs,1
4,106,1.0,subject107_client1,9,vacuum cleaning,35
4,106,1.0,subject107_client1,10,ironing,93
4,106,1.0,subject107_client1,11,rope jumping,0
4,106,1.0,subject107_client2,0,lying,4
4,106,1.0,subject107_client2,1,sitting,14
4,106,1.0,subject107_client2,2,standing,125
4,106,1.0,subject107_client2,3,walking,91
4,106,1.0,subject107_client2,4,running,7
4,106,1.0,subject107_client2,5,cycling,7
4,106,1.0,subject107_client2,6,Nordic walking,107
4,106,1.0,subject107_client2,7,ascending stairs,21
4,106,1.0,subject107_client2,8,descending stairs,9
4,106,1.0,subject107_client2,9,vacuum cleaning,43
4,106,1.0,subject107_client2,10,ironing,39
4,106,1.0,subject107_client2,11,rope jumping,0
4,106,1.0,subject107_client3,0,lying,131
4,106,1.0,subject107_client3,1,sitting,16
4,106,1.0,subject107_client3,2,standing,12
4,106,1.0,subject107_client3,3,walking,19
4,106,1.0,subject107_client3,4,running,5
4,106,1.0,subject107_client3,5,cycling,156
4,106,1.0,subject107_client3,6,Nordic walking,54
4,106,1.0,subject107_client3,7,ascending stairs,90
4,106,1.0,subject107_client3,8,descending stairs,13
4,106,1.0,subject107_client3,9,vacuum cleaning,87
4,106,1.0,subject107_client3,10,ironing,47
4,106,1.0,subject107_client3,11,rope jumping,0
4,106,1.0,subject108_client0,0,lying,14
4,106,1.0,subject108_client0,1,sitting,121
4,106,1.0,subject108_client0,2,standing,38
4,106,1.0,subject108_client0,3,walking,77
4,106,1.0,subject108_client0,4,running,15
4,106,1.0,subject108_client0,5,cycling,58
4,106,1.0,subject108_client0,6,Nordic walking,21
4,106,1.0,subject108_client0,7,ascending stairs,55
4,106,1.0,subject108_client0,8,descending stairs,13
4,106,1.0,subject108_client0,9,vacuum cleaning,54
4,106,1.0,subject108_client0,10,ironing,143
4,106,1.0,subject108_client0,11,rope jumping,47
4,106,1.0,subject108_client1,0,lying,46
4,106,1.0,subject108_client1,1,sitting,21
4,106,1.0,subject108_client1,2,standing,38
4,106,1.0,subject108_client1,3,walking,39
4,106,1.0,subject108_client1,4,running,85
4,106,1.0,subject108_client1,5,cycling,10
4,106,1.0,subject108_client1,6,Nordic walking,71
4,106,1.0,subject108_client1,7,ascending stairs,7
4,106,1.0,subject108_client1,8,descending stairs,7
4,106,1.0,subject108_client1,9,vacuum cleaning,23
4,106,1.0,subject108_client1,10,ironing,26
4,106,1.0,subject108_client1,11,rope jumping,2
4,106,1.0,subject108_client2,0,lying,83
4,106,1.0,subject108_client2,1,sitting,8
4,106,1.0,subject108_client2,2,standing,56
4,106,1.0,subject108_client2,3,walking,26
4,106,1.0,subject108_client2,4,running,6
4,106,1.0,subject108_client2,5,cycling,87
4,106,1.0,subject108_client2,6,Nordic walking,74
4,106,1.0,subject108_client2,7,ascending stairs,11
4,106,1.0,subject108_client2,8,descending stairs,20
4,106,1.0,subject108_client2,9,vacuum cleaning,18
4,106,1.0,subject108_client2,10,ironing,28
4,106,1.0,subject108_client2,11,rope jumping,1
